RT Treatment Days,RT Dose,Mean Treatment Time From Starting Tumour Size,Mean Treatment Time After Treatment Started,SD Treatment Time,TCP,List of Treatment Times
"[13, 21, 23]",[8.05304855 8.05304855 8.05304855],23.407228915662653,10.407228915662653,3.6625064869396105,0.166,"[23.   21.   23.   23.   23.   23.   23.   21.   32.75 23.   23.   23.
 23.   23.   21.   23.   23.   21.   21.   27.85 23.   23.   23.   23.
 21.   21.   23.   23.   21.   21.   23.   23.   23.   23.   26.2  23.
 23.   21.   23.   21.   23.   23.   21.   23.75 23.   23.   23.   23.
 23.   23.   21.   23.   23.   23.   23.   23.   21.   23.   21.   23.
 23.   23.   23.   23.   21.   23.   21.   23.   23.   21.   44.85 23.
 23.   26.8  21.   23.   23.   23.   21.   43.6  23.   23.   23.   21.
 23.   21.   23.   23.   23.   21.   23.   23.   21.   23.   21.   23.
 23.   38.1  21.   23.   23.   21.   23.   23.   23.   23.   23.   23.
 23.   31.8  23.   30.8  23.   21.   23.   23.   23.   23.   21.   21.
 21.   23.   21.   23.   23.   23.   23.   44.5  23.   23.   23.   25.6
 23.   23.   35.9  21.   23.   23.   23.   23.   21.   23.   23.   23.
 23.   23.   23.   23.   23.   23.   21.   23.   23.   23.   23.   23.
 23.   23.   23.   21.   29.45 26.65 23.   21.   23.   21.  ]"
"[13, 21, 24]",[8.05304855 8.05304855 8.05304855],24.93443113772455,11.934431137724552,5.01486981756996,0.167,"[24.   24.   24.   24.   24.   24.   24.   24.   24.   24.   21.   37.9
 21.   24.   24.   24.   24.   21.   24.   21.   21.   24.   24.   24.
 24.   40.65 24.   46.25 21.   24.   24.   21.   24.   24.   24.   24.
 24.   24.   24.   24.   24.   24.   42.55 24.   24.   24.   24.   24.
 21.   24.   24.   21.   24.   21.   21.   24.   24.   21.   24.   24.
 24.   24.   24.   29.4  24.   24.   26.35 24.   24.   21.   24.   40.1
 47.95 24.   21.   40.   21.   24.   24.   24.   24.   24.   24.   24.
 24.   24.   41.8  24.   24.   24.   24.   21.   34.45 24.   24.   24.
 26.75 24.   21.   21.   24.   24.   37.65 21.   24.   24.4  24.   21.
 24.   24.   24.   24.   24.   24.   24.   24.   21.   24.   24.   24.
 21.   33.15 24.   45.4  21.   24.   24.   34.   24.   24.   21.   24.
 24.   24.   24.   21.   24.   21.   24.   24.   24.   24.   24.   32.
 21.   24.   24.   24.   24.   39.35 24.   24.   21.   24.   24.   21.
 21.   31.95 24.   21.   24.   24.   24.   24.   21.   24.   24.  ]"
"[13, 21, 25]",[8.05304855 8.05304855 8.05304855],24.947023809523806,11.947023809523806,3.583658771410763,0.168,"[21.   25.   25.   25.   21.   33.35 25.   25.   25.   25.   25.   25.
 25.   25.   29.25 25.   25.   21.   21.   25.   25.   25.   25.   25.
 25.   25.   25.   25.   25.   25.   25.   25.   25.   21.   25.   25.
 21.   26.5  25.   25.   21.   25.   29.6  25.   25.   25.   25.   38.4
 25.   32.45 21.   25.   21.   21.   21.   25.   25.   21.   25.   25.
 25.   25.   25.   25.   25.   25.   25.   25.   25.   21.   25.   21.
 25.   21.   25.   21.   25.   23.35 25.   21.   25.   25.   25.   21.
 25.   38.6  25.   34.45 22.95 25.   25.   25.   21.   21.   41.85 25.
 25.   25.   25.   25.   21.   25.   25.   25.   25.   25.   25.   25.
 25.   25.   25.   25.   31.4  25.   25.   23.3  21.   22.85 25.   25.
 25.   25.   21.   25.   25.   42.6  25.   25.   25.   21.   25.   25.
 25.   21.   21.   25.   25.   21.   25.   25.   21.   41.95 25.   21.
 21.   25.   25.   25.   21.   25.   33.15 27.55 25.   25.   25.   25.
 25.   25.   21.   25.   25.   25.   25.   21.   24.55 25.   25.   25.  ]"
"[13, 21, 26]",[8.05304855 8.05304855 8.05304855],26.55227272727273,13.55227272727273,5.869781022346163,0.154,"[21.   26.   21.   21.   44.65 26.   26.   26.   26.   46.15 26.   26.
 26.   26.   26.   26.   26.   26.   26.   26.   26.   26.   26.   26.
 26.   34.1  21.   26.   26.   45.35 21.   21.   26.   26.   21.   21.
 26.   26.   26.   26.   21.   26.   21.   26.   26.   26.   26.   26.
 21.   26.   26.   26.   26.   26.   48.75 21.   21.   26.   26.   26.
 26.   26.   21.   26.   21.   26.   21.   26.   42.2  26.   21.   26.
 26.   26.   26.   26.   26.   26.   21.   26.   26.   43.2  26.   26.
 26.   26.   21.   26.   30.55 26.   21.   26.   26.   26.   26.   48.65
 48.2  26.   21.   26.   26.   39.   26.   35.4  21.   21.   26.   26.
 21.   26.   21.   26.   26.   48.35 26.   26.   26.   26.   26.   26.
 26.   21.   26.   26.   26.   48.9  26.   26.   26.6  26.   21.   21.
 21.   26.   26.   21.   26.   26.   26.   26.   26.   26.   26.   26.
 26.   26.   21.   26.   26.   26.   26.   26.   26.   26.  ]"
"[13, 21, 27]",[8.05304855 8.05304855 8.05304855],27.259,14.259,4.829772492916549,0.15,"[21.   27.   27.   27.   27.   27.   27.   21.   40.35 27.   27.   27.
 27.   27.   27.   27.   28.65 27.   27.   21.   27.   27.   27.   27.
 27.   45.95 27.   27.   27.   21.   46.45 27.   27.   27.   27.   21.
 27.   33.7  27.   27.   27.   46.8  27.   27.   21.   27.   27.   27.
 21.   27.   27.   27.   27.   27.   27.   27.   27.   27.   27.   21.
 27.   27.   27.   42.4  27.   21.   43.85 27.   31.6  21.   27.   21.
 27.   36.1  27.   21.   21.   27.   27.   21.   27.   27.   39.6  27.
 31.3  27.   27.   21.   27.   37.15 27.   27.   27.   27.   21.   27.
 27.   27.   27.   27.   27.   27.   27.   27.   27.   27.   27.   47.15
 27.   27.   27.   27.   21.   27.   21.   30.8  27.   27.   27.   27.
 27.   27.   27.   27.   27.   27.   21.   27.   27.   27.   27.   27.
 27.   21.   27.   27.   21.   27.   27.   27.   27.   27.   21.   27.
 27.   27.   21.   27.   27.   27.  ]"
"[13, 21, 28]",[8.05304855 8.05304855 8.05304855],27.842810457516343,14.842810457516343,5.158464134996725,0.153,"[28.   28.   28.   28.   28.   28.   36.4  28.   21.55 28.   28.   21.
 21.   28.   28.   28.   39.9  21.   25.85 28.   28.   44.   28.   28.
 21.   21.   28.   28.   28.   28.   28.   28.   28.   28.   21.   28.
 28.   21.   44.05 28.   28.   21.   39.6  28.   28.   28.   28.   28.
 28.   28.   21.   28.   28.   28.   28.   28.   28.   21.   28.   28.
 28.   28.   28.   28.   28.   28.   21.   28.   28.   21.   21.   21.
 28.   21.   28.   28.   28.   28.   28.   28.   28.   28.   28.   28.
 28.   37.05 28.   21.   28.   28.   21.   28.   30.85 40.55 28.   28.
 21.   21.   28.   28.   47.6  28.   28.   46.2  28.   28.   28.   28.
 21.   28.   28.   28.   21.   21.   48.   21.   28.   28.   21.   28.
 28.   28.   28.   42.2  21.   28.   28.   28.   28.   28.   26.95 40.35
 28.   28.   28.   21.   28.   28.   28.   28.   36.85 28.   28.   28.
 28.   28.   28.   21.   28.   21.   28.   28.   28.  ]"
"[13, 21, 29]",[8.05304855 8.05304855 8.05304855],28.58783783783784,15.587837837837839,4.815714078079339,0.148,"[29.   29.   21.   29.   21.   29.   29.   21.   29.   21.   29.   29.
 29.   21.   29.   29.   37.55 29.   29.   29.   29.   29.   29.   29.
 29.   29.   29.   29.   29.   29.   21.   29.   21.   21.   21.   29.
 29.   29.   29.   29.   29.   29.   21.   29.   29.   29.   29.45 29.
 29.   43.65 29.   29.   29.   21.   29.   29.   29.   29.   29.   21.
 27.1  29.   29.   29.   29.   29.   29.   21.   21.   29.   29.   29.
 29.   29.   21.   29.   45.9  29.   34.7  29.   29.   26.4  35.2  32.6
 21.   29.   47.2  29.   29.   21.   29.   29.   29.   29.   29.   29.
 21.   29.   21.   29.   46.2  29.   29.   29.   29.   29.   29.   29.
 29.   37.6  29.   21.   29.   21.   29.   29.   29.   29.   29.   21.
 29.   21.   30.25 29.   29.   29.   29.   29.   29.   29.   29.   21.
 29.   36.5  29.   24.9  29.   29.   29.   29.   29.   29.   29.   43.05
 29.   29.   45.75 29.  ]"
"[13, 21, 30]",[8.05304855 8.05304855 8.05304855],29.08938356164383,16.08938356164383,4.979038970731054,0.146,"[21.   30.   36.85 30.   30.   30.   30.   43.75 30.   21.   30.   30.
 30.   30.   43.6  30.   30.   30.   30.   30.   21.   21.   21.   30.
 21.   30.   49.   21.   21.   30.   30.   30.   30.   30.   30.   24.75
 30.   30.   30.   30.   30.   30.   30.   45.5  21.   30.   30.   30.
 30.   30.   30.   21.   30.   30.   30.   21.   30.   30.   30.   30.
 30.   30.   30.   30.   30.   30.   21.   30.   30.   21.   30.   30.
 30.   30.   30.   30.   30.   30.   30.   41.75 30.   21.   30.   30.
 21.   21.   30.   30.   21.   30.   30.   30.   30.   30.   21.   30.
 21.   30.   30.   30.   30.   30.   21.   30.   30.   21.   30.   32.05
 30.   30.   30.   21.   30.   30.   30.   30.   30.   30.   30.   31.05
 30.   30.   21.   24.2  30.   30.   30.   30.   44.6  30.   30.   21.
 30.   30.   30.   30.   30.   30.   30.   30.   30.   43.95 21.   21.
 30.   30.  ]"
"[13, 22, 23]",[8.05304855 8.05304855 8.05304855],23.864906832298136,10.864906832298136,4.196426477093956,0.161,"[23.   23.   23.   23.   23.   23.   23.   22.   23.   23.   23.   22.
 23.   23.   23.   23.   22.   23.   23.   22.   23.   23.   23.   23.
 23.   23.   23.   37.65 23.   23.   23.   23.   22.   23.   23.   22.
 23.   23.   23.   23.   46.65 23.   23.   23.   22.   23.   43.5  23.
 26.3  22.   23.   23.   23.   23.   22.   23.   22.   23.   23.   35.
 24.9  42.5  23.   23.   23.   23.   23.   23.   22.   23.   23.   23.
 23.   22.   23.15 23.   37.05 23.   23.   23.   23.   23.   22.   23.
 23.   22.   23.   23.   23.   47.2  22.   23.   24.3  23.   23.   23.
 23.   22.   23.   23.   23.   22.   22.   23.   23.   23.   23.   23.
 23.   29.65 23.   22.   23.   23.   23.   22.   33.35 23.   23.   22.
 23.   23.   22.   22.   23.   23.   23.   23.   23.   23.   23.   23.
 23.   23.   23.   23.   22.   22.   39.05 23.   23.   22.   23.   23.
 23.   23.   23.   22.   23.   23.   23.   23.   23.   23.   23.   23.
 23.   23.   22.   23.   22.  ]"
"[13, 22, 24]",[8.05304855 8.05304855 8.05304855],24.78857142857143,11.78857142857143,4.841650924371706,0.14,"[22.   24.   24.   24.   24.   48.7  22.   24.   24.   24.   24.   24.
 24.   24.   22.   24.   32.2  24.   24.   22.   24.   41.3  22.   24.
 24.   22.   24.   24.   24.   24.   28.85 24.   24.   24.   24.   24.
 24.   24.   24.   22.   24.   22.   24.   24.   24.   24.   24.   24.
 22.   22.   24.   24.   24.   24.   22.   24.   24.   24.   25.25 24.
 24.   24.   39.45 24.   24.   24.   24.   24.   22.   22.   22.   44.05
 24.   24.   24.   24.   24.   24.   22.   24.   22.   24.   22.   24.
 47.15 24.   24.   24.   24.   24.   22.   30.65 24.   40.35 24.   24.
 22.   22.   24.   24.   22.   24.   24.   22.   24.   24.   24.   22.
 24.   22.   24.   22.   24.   22.   22.   24.   24.   22.   24.   24.
 41.25 22.   22.   24.   22.   24.   45.2  24.   24.   24.   24.   24.
 24.   22.   24.   24.   22.   24.   24.   24.  ]"
"[13, 22, 25]",[8.05304855 8.05304855 8.05304855],25.24397590361446,12.243975903614459,4.194807444137963,0.166,"[31.15 25.   22.   25.   25.   22.   25.   22.   25.   25.   25.   22.
 25.   25.   25.   39.5  22.   25.   25.   25.   25.   22.   22.   25.
 22.   22.   25.   25.   45.2  22.   25.   22.   25.   22.   25.   25.
 25.   25.   25.   25.   25.   43.2  22.   25.   43.9  33.85 25.   25.
 25.   25.   25.   25.   25.   25.   25.   25.   25.   25.   25.   25.
 22.   25.   25.   25.   25.   25.   22.   41.95 25.   22.   25.   25.
 25.   25.   25.   25.   22.   25.   25.   22.   25.   25.   25.   25.
 25.   25.   25.   25.   33.85 25.   22.   25.   25.   25.   25.   22.
 25.   25.   25.   22.   25.   42.5  25.   25.   25.   22.   25.   25.
 22.   25.   25.   25.   25.   22.   25.   22.   25.   25.   25.   25.
 22.   25.   25.   22.   25.   25.   42.85 25.   25.   25.   22.   37.55
 25.   25.   25.   25.   22.   25.   25.   25.   22.   22.   22.   22.
 22.   25.   25.   22.   25.   25.   25.   25.   22.   25.   25.   22.
 22.   25.   25.   25.   25.   22.   22.   25.   25.   25.  ]"
"[13, 22, 26]",[8.05304855 8.05304855 8.05304855],26.145031055900624,13.145031055900624,4.695528482711482,0.161,"[26.   26.   26.   26.   26.   26.   22.   26.   26.   23.65 26.   26.
 26.   26.   22.   22.   26.   22.   26.   26.   26.   26.   22.   26.
 26.   26.   26.   26.   22.   26.   22.   26.   26.   26.   26.   22.
 26.   47.2  26.   22.   26.   26.   26.   22.   26.   26.   22.   26.
 26.   22.   26.   26.   22.   26.   47.8  26.   26.   26.   26.   26.
 22.   26.   22.   31.75 46.35 26.   26.   22.   26.   26.   26.9  26.
 22.   22.7  22.   26.   26.   26.   26.   26.   26.   46.75 26.   26.
 26.   26.   26.   26.   22.   26.   22.   26.   26.   26.   26.   26.
 26.   26.   26.   22.   26.   26.   22.   26.   26.   22.   45.45 26.
 40.75 22.   26.   22.   22.   22.   26.   26.   26.   28.6  22.   26.
 26.   26.   26.   26.   22.   26.   26.   26.   26.   28.65 22.   26.
 40.5  22.   26.   26.   26.   26.   26.   22.   43.55 22.   26.   26.
 26.   26.   26.   26.   26.   26.   26.   26.   26.   32.75 26.   22.
 22.   26.   26.   26.   26.  ]"
"[13, 22, 27]",[8.05304855 8.05304855 8.05304855],26.366783216783215,13.366783216783215,3.123696618014727,0.143,"[27.   27.   27.   27.   22.   31.6  27.   22.   27.   27.   27.   27.
 27.   22.   27.   27.   27.   27.   27.   27.   27.   27.   27.   27.
 27.   27.   27.   27.   22.   27.   27.   27.   27.   27.   27.   27.
 27.   27.   22.   27.   27.   33.25 27.   27.   27.   22.   22.   27.
 27.   22.   27.   27.   27.   27.   27.   27.   27.   22.   27.   27.
 22.   27.   27.   27.   27.   22.   27.   27.   22.   22.   27.   22.
 27.   27.   27.   27.   27.   27.   27.   44.9  22.   27.   27.   27.
 27.   27.   27.   22.   27.   27.   27.   27.   22.   22.   27.   27.
 27.   27.   22.   27.   27.   27.   27.   27.   46.55 22.   27.   27.
 27.   27.   27.   27.   27.   22.   22.   27.   27.   22.   27.   27.
 27.   27.   22.   23.15 27.   27.   27.   27.   27.   27.   27.   22.
 22.   27.   27.   27.   27.   27.   27.   27.   22.   27.   27.  ]"
"[13, 22, 28]",[8.05304855 8.05304855 8.05304855],27.722068965517245,14.722068965517245,4.689238876046205,0.145,"[39.05 22.   28.   28.   28.   22.   28.   28.   28.   28.   28.   28.
 28.   28.   28.   28.   28.   22.   22.   28.   28.   22.   28.   28.
 28.   28.   28.   22.   22.   28.   22.   28.   28.   28.   28.   28.
 28.   28.   28.   36.9  28.   28.   22.   28.   28.   28.   34.   22.
 22.   28.   29.95 28.   28.   28.   28.   40.05 28.   28.   22.   28.
 28.   28.   28.   22.   28.   28.   28.   28.   28.   28.   22.   22.
 28.   28.   28.   28.   28.   28.   28.   22.   28.   22.   46.1  37.2
 28.   22.   28.   28.   28.   28.   28.   28.   22.   28.   28.   28.
 28.   28.   28.   28.   22.   28.   22.   28.   28.   28.   48.2  28.
 22.   22.1  28.   28.   28.   28.   22.   28.   28.   28.   28.   22.
 28.   45.7  22.   25.5  28.   22.   22.   28.   28.   28.   22.   46.4
 28.   35.75 39.7  28.3  28.   22.   28.   28.   28.   28.   22.   28.
 32.8 ]"
"[13, 22, 29]",[8.05304855 8.05304855 8.05304855],28.14465648854962,15.144656488549622,4.546608718176478,0.131,"[22.   29.   22.   29.   29.   29.   31.   29.   29.   30.75 22.   29.
 29.   22.   29.   27.25 22.   29.   29.   29.   31.5  29.   22.   31.25
 29.   22.   29.   33.85 29.   29.   43.65 29.   22.   29.   29.   29.
 29.   22.   22.   29.55 31.15 29.   22.   29.   29.   29.   22.   29.
 29.   46.3  29.   29.   29.   29.   29.   22.   22.   29.   22.   22.
 45.85 22.   22.   48.2  29.   29.   22.   29.   22.   29.   29.   22.
 29.   29.   29.   29.   29.   29.   29.   29.   29.   29.   29.   29.
 29.   29.   29.   29.   22.   29.   30.65 29.   29.   22.   29.   29.
 29.   29.   29.   29.   29.   29.   29.   29.   29.   29.   29.   22.
 29.   22.   28.35 29.   22.   30.   29.   29.   22.   29.   29.   22.
 29.   29.   32.65 39.   22.   29.   29.   29.   22.   29.   29.  ]"
"[13, 22, 30]",[8.05304855 8.05304855 8.05304855],29.988709677419354,16.988709677419354,4.730813707499761,0.124,"[22.   30.   48.35 30.   30.   30.   30.   30.   30.   30.   30.   30.
 30.   30.   30.   30.   30.   30.   30.   30.   30.   30.   30.   30.
 30.   30.   45.35 30.   30.   30.   30.   22.   35.95 30.   30.   30.
 22.   30.   30.   30.   30.   36.75 22.   30.   30.   30.   33.9  30.
 30.   30.   30.   30.   30.   30.   47.05 30.   30.   22.   30.   30.
 30.   30.   30.   30.   30.   30.   30.   30.   30.   22.   30.   30.
 47.85 30.   30.   30.   45.75 30.   30.   22.   30.   30.   30.   30.
 30.   30.   22.   26.9  30.   30.   22.   30.   30.   30.   22.   30.
 30.   30.   30.   30.   30.   30.   30.   30.   30.   22.   30.   34.7
 30.   30.   30.   30.   30.   30.   30.   30.   46.05 22.   22.   22.
 30.   30.   22.   30.  ]"
"[13, 23, 24]",[8.05304855 8.05304855 8.05304855],24.697000000000003,11.697000000000003,3.677604428610198,0.15,"[24.   24.   24.   24.   24.   48.4  24.   24.   23.   24.   24.   24.
 24.   24.   24.   24.   24.   24.   24.   24.   24.   23.   23.   23.
 24.   24.   24.   24.   24.   24.   23.   24.   24.   24.   24.   24.
 24.   24.   24.   23.   24.   24.   23.   23.   24.   40.65 27.4  41.45
 24.   24.   23.   24.   23.   24.   24.   24.   35.15 23.   23.   23.
 24.   24.   24.   24.   24.   24.   24.   24.   23.   24.   24.   24.
 24.   23.   24.   24.   23.   23.   23.   24.   23.   23.   24.   24.
 24.   24.   24.   24.   41.85 23.   24.   24.   24.   24.   23.   23.
 23.   24.   24.   24.   24.   24.   24.   24.   24.   24.   24.   24.
 24.   24.   24.   24.   23.   24.   24.   24.   23.   24.   24.   24.
 24.   26.4  24.   24.   24.   24.   24.   24.   24.   28.6  23.   24.
 31.25 24.   24.   23.   24.   24.   23.   34.75 30.2  23.   24.   38.3
 23.   24.   23.   24.   24.   24.15]"
"[13, 23, 25]",[8.05304855 8.05304855 8.05304855],25.651315789473685,12.651315789473685,4.244318754494141,0.152,"[23.   25.   25.   23.   25.   25.   46.3  23.   25.   23.   33.8  25.
 25.   23.   25.   25.   25.   25.   25.   25.   25.   25.   25.   25.
 25.   25.   46.75 46.65 25.   26.2  25.   25.   25.   23.   25.   25.
 23.   25.   23.   23.   25.   25.   25.   23.   47.6  25.   25.   25.
 25.   25.   25.   25.   25.   23.   25.   25.   25.   23.   25.   23.
 25.   25.   25.   25.   25.   25.   25.   25.   25.   25.   23.   25.
 23.   25.   25.   25.   25.   25.   25.   25.   25.   25.   23.   25.
 25.   25.   28.2  25.   25.   25.   25.   25.   25.   25.   25.   25.
 25.   25.   23.   25.   40.05 25.   25.   25.   25.   25.   25.   25.
 25.   25.   23.   23.   23.   39.25 25.   25.   25.   25.   23.   25.
 25.   23.   25.   25.   25.   36.05 25.   37.15 23.   25.   23.   23.
 25.   25.   23.   25.   23.   25.   25.   25.   25.   25.   25.   25.
 25.   25.   25.   25.   25.   25.   25.   25.  ]"
"[13, 23, 26]",[8.05304855 8.05304855 8.05304855],26.36717791411043,13.367177914110432,3.5594744406302383,0.163,"[23.   26.   26.   26.   23.   26.   26.   44.05 26.   44.15 26.   23.
 26.   26.   23.   26.   26.   23.   33.3  26.   23.   26.   26.   26.
 26.   26.   26.   26.   26.   23.   26.   26.   26.   26.   26.   23.
 26.   26.   26.   26.   26.   26.   26.   26.   26.   26.   26.   23.
 34.6  35.   23.   26.   26.   26.   26.   23.   26.   26.   26.   26.
 26.   26.   26.   26.   26.   26.   26.   26.   26.   26.   26.   26.
 26.   26.   26.   26.   26.   26.   23.   23.   26.   26.   26.   26.
 26.   26.   26.   34.6  26.   26.   26.   26.   26.   26.   23.   26.
 26.   26.   26.   26.   26.35 26.   26.   26.   26.   26.   26.   43.55
 26.   26.   26.   26.   26.   26.   23.   23.   23.   23.   26.   26.
 26.   42.1  26.   26.   26.   26.   26.   35.95 26.35 26.   26.   26.
 26.   26.   23.   23.   26.   23.   26.   26.   29.85 23.   26.   23.
 23.   26.   31.85 40.15 26.   23.   26.   26.   26.   26.   26.   26.
 23.   26.   26.   26.   26.   26.   26.  ]"
"[13, 23, 27]",[8.05304855 8.05304855 8.05304855],27.34271523178808,14.34271523178808,4.062913340565709,0.151,"[27.   27.   27.   27.   27.   34.05 27.   27.   27.   27.   27.   23.
 48.55 27.   27.   23.   27.   27.   27.   27.   35.15 23.   27.   27.
 23.   27.   23.   27.   23.   27.   27.   27.   27.   27.   27.   27.
 27.   27.   27.   27.   23.   27.   27.   27.   27.   27.   23.   27.
 27.   27.   27.   27.   27.   27.   43.2  27.   27.   27.   27.   23.
 27.   23.   27.   27.   27.   27.   23.   27.   45.65 27.   23.   27.
 27.   27.   27.   27.   27.   27.4  42.3  27.   27.   27.   30.35 27.
 27.   27.   27.15 27.   23.   27.   27.   27.   23.   27.   27.   23.
 27.   23.   27.   27.   27.   33.6  27.   27.   27.   23.   23.   27.
 23.   24.4  27.   29.45 28.65 27.   23.   36.6  27.   27.   27.   27.
 27.   27.   23.   27.   27.   27.   36.2  27.   27.   27.   27.   27.
 27.   27.   27.   27.   27.   27.   27.   27.   27.   27.   49.05 27.
 27.   27.   23.   27.   27.   27.   27.  ]"
"[13, 23, 28]",[8.05304855 8.05304855 8.05304855],27.279370629370632,14.279370629370632,3.381615912151939,0.143,"[28.   28.   28.   28.   28.   28.   28.   28.   23.   28.   23.   47.65
 28.   28.   28.   39.6  28.   28.   28.   36.35 28.   23.   28.   23.
 23.   23.   28.   28.   28.   28.   28.   28.   28.   34.2  28.   28.
 28.   28.   28.   28.   28.   28.   28.   25.95 28.   40.55 28.   23.
 28.   28.   23.   23.   28.   28.   23.   28.   28.   28.   28.   28.
 28.   28.   23.   28.   28.   28.   23.   28.   28.   28.   28.   35.8
 28.   28.   28.   28.   28.   23.   28.   23.   28.   23.   28.   28.
 28.   28.   28.   28.   28.   28.   23.   28.   28.   28.   28.   23.
 28.   28.   28.   23.   28.   28.   23.   28.   23.   28.   23.   28.
 28.   23.   28.   28.   28.   30.85 28.   23.   28.   28.   23.   23.
 23.   28.   23.   28.   28.   23.   28.   28.   28.   28.   28.   28.
 28.   23.   23.   23.   28.   28.   23.   28.   23.   28.   23.  ]"
"[13, 23, 29]",[8.05304855 8.05304855 8.05304855],28.785714285714285,15.785714285714285,4.492917595884591,0.119,"[29.   29.   29.   29.   29.   41.3  29.   29.   29.   29.   23.   29.
 29.   23.   29.   29.   40.6  29.   29.   23.   29.   29.   29.   29.
 23.   29.   29.   29.   29.   29.   29.   29.   29.   29.   29.   29.
 29.   29.   34.5  29.   29.   29.   29.   23.   29.   29.   23.   29.
 29.   23.   29.   29.   29.   29.   23.   48.2  23.   29.   38.8  29.
 29.   36.55 29.   23.   29.   41.45 29.   29.   44.4  29.   23.   23.
 23.   23.   29.   29.   23.   29.   29.   23.   23.   29.   29.   29.
 23.   29.   29.   29.   29.   29.   29.   29.   29.   23.   29.   29.
 29.   29.   29.   29.   29.   29.   23.   29.   23.   29.   29.   29.
 29.   29.   23.   29.   29.   29.   47.7  29.   23.   29.   29.  ]"
"[13, 23, 30]",[8.05304855 8.05304855 8.05304855],29.518421052631577,16.518421052631577,3.972189381735068,0.133,"[30.   23.   30.   30.   23.   30.   30.   30.   30.   30.   30.   30.
 30.   30.   30.   30.   30.   30.   34.95 30.   30.   30.   30.   23.
 30.   30.   30.   36.7  30.   30.   30.   30.   46.   30.   30.   30.
 30.   41.55 23.   30.   30.   23.   30.   30.   30.   30.   30.   30.
 30.   30.   30.   30.   30.   30.   30.   30.   30.   30.   23.   30.
 30.   39.35 42.55 30.   30.   37.25 37.55 30.   23.   30.   30.   30.
 23.   30.   30.   23.   30.   30.   30.   30.   30.   30.   30.   30.
 30.   30.   30.   23.   23.   23.   30.   30.   31.8  30.   30.   30.
 23.   30.   30.   30.   30.   30.   23.   30.   30.   30.   23.   30.
 30.   30.   30.   30.   23.   23.   30.   39.1  30.   30.   23.   23.
 23.   23.   30.   30.   30.   40.15 23.   30.   30.   30.   30.   30.
 23.  ]"
"[13, 24, 25]",[8.05304855 8.05304855 8.05304855],25.80857142857143,12.80857142857143,3.7607842213006153,0.14,"[25.   25.   25.   32.4  25.   25.   25.   25.   24.   24.   24.   25.
 25.   24.   25.   25.   24.   24.   25.   25.   25.   25.   24.   25.
 33.25 25.   24.   25.   25.   24.   25.   24.   25.   24.   25.   25.
 25.   25.   25.   25.   25.   24.   25.   25.   25.   25.   25.   25.
 24.   25.   25.   25.   25.   24.   25.   25.   24.   25.   25.   25.
 25.   24.   24.   25.   24.   24.   25.   25.   25.   25.   33.85 25.
 25.   34.2  25.   28.15 25.   25.   25.   25.   25.   25.   24.   25.
 24.   25.   24.   25.   25.   25.   25.   44.95 25.   24.   25.   25.
 25.   25.   35.15 25.   25.   47.55 25.   25.   25.   25.   25.   25.
 25.   25.   24.   24.   25.   24.   25.   25.   41.5  25.   25.   25.
 24.   32.35 25.   25.   32.2  25.   25.   24.   43.9  25.   25.   25.
 25.   25.   25.   25.   26.75 25.   25.   25.  ]"
"[13, 24, 26]",[8.05304855 8.05304855 8.05304855],26.269536423841057,13.269536423841057,3.4871760027046053,0.151,"[26.   26.   26.   24.   24.   36.05 24.   48.45 26.   26.   26.   26.
 24.   24.   34.5  24.   24.   26.   26.   26.   26.   26.   26.   26.
 26.   42.7  26.   26.   26.   26.   26.   26.   26.   26.   26.   26.
 26.   24.   31.9  26.   26.   26.   26.   26.   26.   26.   26.   24.
 24.   24.   26.   26.   26.   26.   24.   26.   26.   24.   24.   26.
 26.   26.   26.   26.   26.   26.   26.   26.   26.   26.   26.   26.
 26.   26.   26.   26.   24.15 26.   26.   24.   24.   26.   26.   26.
 26.   24.   26.   26.   26.   26.   24.   24.   26.   26.   26.   24.
 26.   26.   24.   47.8  26.   26.   26.   24.   26.   24.   26.   26.
 26.   26.   24.   26.   26.   26.   26.   26.   26.   24.   24.   26.
 26.   26.   29.65 24.   26.   26.   26.   26.   26.   24.   26.   41.5
 24.   26.   26.   26.   26.   26.   26.   26.   24.   26.   26.   26.
 26.   26.   26.   26.   26.   26.   24.  ]"
"[13, 24, 27]",[8.05304855 8.05304855 8.05304855],27.199166666666667,14.199166666666667,3.675816141424318,0.12,"[24.   27.   27.   27.   27.   27.   24.   27.   27.   27.   27.   27.
 27.   27.   27.   27.   27.   37.75 27.   24.   24.   27.   27.   27.
 24.   27.   27.   24.   24.   27.   41.4  27.   27.   27.   24.   27.
 27.   27.   24.   24.   27.   24.   27.   27.   27.   27.   27.   27.
 27.   27.   27.   27.   45.1  27.   27.   27.   27.   27.   27.   45.45
 27.   27.   27.   27.   30.6  47.1  24.   27.   24.   27.   27.   27.
 27.   27.   27.   27.   24.   27.   24.   27.   27.   27.   27.   27.
 24.   24.   27.   27.   24.   31.5  27.   27.   27.   27.   27.   27.
 24.   27.   27.   27.   27.   24.   27.   24.   27.   27.   27.   27.
 27.   27.   27.   27.   27.   27.   27.   27.   27.   27.   27.   24.  ]"
