RT Treatment Days,RT Dose,Mean Treatment Time From Starting Tumour Size,Mean Treatment Time After Treatment Started,SD Treatment Time,TCP,List of Treatment Times
"[17, 19, 27]",[8.05304855 8.05304855 8.05304855],26.8090625,9.8090625,5.109885859399773,0.16,"[27.   27.   19.   27.   27.   27.   27.   27.   27.   27.   27.   27.
 27.   27.   27.   27.   27.   19.   27.   27.   27.   31.15 27.   27.
 35.4  27.   19.   19.   27.   27.   27.   27.   27.   19.   27.   27.
 27.   27.   19.   27.2  29.75 36.25 27.   27.   27.   27.   27.   27.
 27.   27.   27.   27.   44.15 27.   27.   27.   27.   27.   27.   27.
 27.   33.15 46.25 27.   27.   27.   36.25 27.   19.   27.   27.   19.
 27.   27.   27.25 27.   27.   27.   32.95 27.   27.   27.   19.   27.
 27.   47.25 27.   19.   27.   19.   19.   27.   19.   27.   27.   27.
 19.   27.   27.   27.   27.   27.   27.   19.   27.   19.   27.   27.
 19.   27.   27.   27.   19.   27.   27.   27.   27.   27.   27.   19.
 27.   27.   27.   27.   44.9  27.   19.   29.45 48.9  27.   27.   27.
 19.   45.05 27.   19.   27.   27.   27.   27.   27.   19.   19.   27.
 27.   27.   27.   27.05 27.   27.   27.   27.   27.   27.   27.   27.
 27.   19.   27.   33.1 ]"
"[17, 19, 28]",[8.05304855 8.05304855 8.05304855],26.893609022556394,9.893609022556394,5.3874346062490925,0.133,"[28.   28.   28.   28.   19.   28.   28.   28.   28.   28.   28.   28.
 19.   28.   28.   28.   28.   19.   19.   28.   45.1  28.   19.   28.
 28.   28.   28.   28.   28.   19.   28.   28.   35.2  19.   19.   28.
 28.   28.   19.   28.   32.5  28.   28.   28.   19.   19.   28.   19.
 19.   28.   19.   28.   28.   28.   28.   28.   19.   28.   28.   28.
 28.   19.   28.   28.   28.   38.35 19.   19.   19.   28.   28.   28.
 28.   28.   19.   28.   28.   28.   28.   28.   28.   28.   19.   28.
 28.   19.   28.   28.   28.   28.   19.   19.   28.   28.   28.   19.
 28.   28.   28.   19.   28.   39.3  19.   32.05 28.   39.25 28.   48.7
 28.   19.   28.   19.   28.   28.   43.05 28.   28.   35.65 28.   19.
 28.   28.   28.   39.6  28.   28.   28.   29.55 28.   28.   28.55 28.
 28.  ]"
"[17, 19, 29]",[8.05304855 8.05304855 8.05304855],28.208571428571428,11.208571428571428,6.078327844708205,0.14,"[29.   19.   29.   19.   29.   19.   29.   29.   29.   29.   29.   29.
 29.   29.   29.   29.   29.   29.   29.   29.   34.8  29.   29.   29.
 29.   19.   44.   29.   29.   19.   31.4  29.   19.   29.   19.   29.
 29.   29.   29.   29.   19.   29.   29.   19.   29.   29.   29.   29.
 47.95 29.   29.   19.   31.05 29.   29.   29.   44.6  29.   29.   29.
 29.   29.   19.   19.   29.   19.   29.   29.   29.   29.   29.   29.
 19.   29.   29.   19.   29.   29.   29.   29.   29.   19.   19.   29.
 29.   29.   42.95 29.   29.   29.   43.9  19.   29.   29.   45.   29.
 29.   29.   29.   19.   29.   29.   19.   29.   45.   41.1  19.   29.
 29.   19.   29.   19.   19.   19.   29.   29.   29.   29.   29.   29.
 29.   29.   29.   19.   29.   29.   29.   29.   29.   19.   29.   46.6
 29.1  29.   29.   29.   42.15 19.   29.   34.6 ]"
"[17, 19, 30]",[8.05304855 8.05304855 8.05304855],29.07781690140845,12.07781690140845,5.175250979311947,0.142,"[30.   30.   30.   19.   30.   30.   30.   30.   30.   30.   19.   30.
 30.   30.   35.95 30.   30.   30.   30.   30.   30.   30.   30.   30.
 19.   19.   30.   19.   30.   19.   30.   30.   30.   42.6  30.   30.
 30.   30.   30.   30.   30.   30.   30.   30.   30.   30.   30.   30.
 30.   30.   30.   30.   30.   30.   19.   30.   19.   32.65 30.   30.
 19.   30.   19.   30.   46.95 30.   30.   30.   30.   30.   30.   30.
 30.   30.   19.   33.7  34.7  19.   30.   30.   30.   19.   30.   30.
 19.   30.   30.   30.   30.   30.   30.   30.   30.   30.   30.   19.
 30.   45.1  30.   19.   42.1  30.   30.   30.   30.   30.   30.   30.
 30.   30.   30.   30.   39.7  30.   30.   30.   30.   19.   19.   30.
 30.   30.   30.   30.   23.   30.   19.   30.   30.   30.   19.   47.4
 36.2  30.   30.   30.   30.   30.   19.   30.   30.   30.  ]"
"[17, 20, 21]",[8.05304855 8.05304855 8.05304855],22.695114942528736,5.695114942528736,5.887278486303663,0.174,"[21.   21.   21.   20.   21.   20.   21.   21.   20.   41.65 21.   21.
 21.   21.   21.   48.05 21.   21.   22.2  20.   21.   21.   21.   21.
 42.1  21.   21.   21.   21.   21.   21.   21.   20.   21.   20.   21.
 21.   33.95 21.   21.   21.   21.   21.   24.45 20.   21.   45.05 21.
 21.   21.   20.   21.   21.   20.   21.   21.   27.95 21.   20.   21.
 20.   20.   21.   21.   21.   21.   21.   21.   21.   21.   21.   20.
 21.   21.   21.   21.   40.25 21.   21.   21.   21.   34.6  21.   21.
 21.   21.   21.   21.   21.   21.   21.   21.   46.7  21.   21.   20.
 21.   21.   21.   21.   21.   21.   21.   21.   21.   21.   21.   46.75
 21.   21.   21.   21.   31.45 21.   21.   21.   21.   20.   21.   21.
 21.   20.   21.   21.   21.   20.   21.   21.   21.   26.15 21.   21.
 21.   21.   21.   21.   21.   21.   21.   20.   21.   21.   21.   20.
 40.4  21.   21.   21.   20.   21.   20.   21.   48.2  21.   21.   39.05
 25.85 21.   21.   45.1  21.   27.05 21.   21.   21.   20.   21.   21.
 21.   21.   21.   21.   21.   21.  ]"
"[17, 20, 22]",[8.05304855 8.05304855 8.05304855],22.743965517241378,5.743965517241378,4.240910607454505,0.174,"[22.   46.85 22.   22.   22.   22.   22.   22.   22.   22.   20.   31.05
 22.   22.   22.   22.   22.   20.   22.   22.   22.   22.   22.   22.
 22.   22.   20.   22.   22.   22.   22.   22.   32.35 22.   22.   22.
 22.   20.   41.6  22.   22.   22.   20.   22.   22.   22.   37.9  20.
 22.   22.   20.   25.   22.   22.   22.   22.   22.   22.   22.   22.
 22.   22.   20.   20.   22.   37.05 22.   22.   22.   25.8  22.   22.
 22.   20.   22.   22.   22.   22.   20.   20.   22.   22.   22.   22.
 22.   22.   22.   22.   22.   22.   22.   22.   25.25 20.   22.   22.
 22.   20.   20.   20.   46.25 22.   31.   20.   22.   22.   22.   22.
 20.   22.   22.   22.   22.   28.05 22.   22.   22.   22.   22.   20.
 29.55 22.   20.   22.   22.   22.   22.   22.   22.   22.   22.   22.
 22.   22.   22.   20.   22.   22.   22.   22.   22.   22.   22.   22.
 22.   22.   22.   22.   47.75 22.   22.   22.   22.   22.   22.   22.
 22.   22.   22.   22.   22.   20.   20.   22.   22.   22.   22.   22.
 22.   20.   22.   22.   22.   22.  ]"
"[17, 20, 23]",[8.05304855 8.05304855 8.05304855],23.3821875,6.382187500000001,3.961606156578889,0.16,"[23.   23.   23.   23.   23.   20.   23.   23.   23.   23.   23.   23.
 20.   23.   23.   23.   23.   23.   20.   23.   23.   20.   23.   20.
 23.   23.   23.   23.   23.   23.   23.   20.   23.   23.   23.   20.
 23.   23.   23.   23.   23.   23.   23.   23.   20.   42.2  20.   23.
 35.45 40.65 23.   23.   20.   23.   23.   23.   20.   23.   23.   40.1
 23.   23.   23.   23.   20.   23.   20.   23.   23.   32.85 23.   20.
 23.   20.   23.   23.   20.   23.   46.15 23.   23.   23.   23.   23.
 23.   23.   23.   23.   23.   23.   23.   23.   27.1  23.   31.8  23.
 23.   23.   23.   20.   23.   23.   20.   23.   23.   20.   23.   23.
 20.   23.   20.   23.   23.   23.   29.   23.   23.   23.   23.   23.
 23.   23.   23.   23.   23.   23.   20.   23.   23.   23.   23.   23.
 20.   23.   23.   23.   23.   23.   23.   20.   27.3  23.   23.   23.
 23.   23.   23.   20.   20.   23.   23.   23.   23.   23.   23.   23.
 42.55 23.   23.   20.  ]"
"[17, 20, 24]",[8.05304855 8.05304855 8.05304855],24.0509375,7.0509375,3.312879562569964,0.16,"[24.   20.   24.   24.   24.   24.   24.   24.   24.   24.   29.95 24.
 24.   24.   24.   20.   24.   24.   24.   24.   24.   24.   24.   24.
 24.   24.   20.   20.   24.   24.   20.   24.   24.   24.   24.   24.
 24.   24.   24.   24.   20.   24.   24.   40.6  24.   24.   24.   24.
 20.   24.   24.   24.   24.   20.   24.   24.   24.   24.   24.   24.
 24.   46.1  24.   24.   20.   24.   24.   24.   30.45 24.   24.   24.
 24.   24.   24.   20.   20.   24.   24.   24.   24.   24.   24.   24.
 20.   24.   24.   24.   24.   20.   20.   24.   20.   24.   24.   24.
 24.   24.   24.   20.   24.   24.   24.   24.   24.   24.   24.   24.
 24.   24.   24.   24.   24.   24.   24.   24.   20.   24.   40.15 24.
 20.   24.   33.55 24.   24.   20.   20.   24.   20.   24.   30.8  24.
 24.   20.   24.   29.8  24.   24.   24.   24.   24.   24.   24.   24.
 34.75 24.   24.   24.   24.   24.   24.   24.   24.   24.   24.   24.
 24.   20.   24.   24.  ]"
"[17, 20, 25]",[8.05304855 8.05304855 8.05304855],25.44160583941606,8.44160583941606,4.788907382444365,0.137,"[20.   25.   25.   25.   25.   31.1  25.   25.   25.   25.   20.   20.
 45.2  20.   25.   25.   25.   25.   25.   25.   25.   20.   25.   25.
 25.   20.   25.   20.   25.   25.   30.3  25.   25.   20.   20.   25.
 25.   25.   25.   25.   32.65 20.   25.   25.   20.   25.   25.   25.
 25.   38.05 25.   25.   25.   25.   25.   20.   27.9  20.   34.3  25.
 25.   20.   41.9  25.   25.   25.   25.   25.   25.   25.   25.   25.
 38.55 25.   25.   25.   37.5  25.   25.   25.   25.   25.   20.   40.95
 20.   25.   25.   20.   25.   25.   25.   20.   20.   25.   25.   25.
 38.75 30.65 25.   39.35 25.   25.   25.   25.   25.   38.15 25.   25.
 25.   39.45 25.   25.   25.   25.   20.   25.   25.   30.75 25.   20.
 25.   25.   20.   25.   25.   20.   25.   20.   20.   20.   25.   25.
 25.   25.   25.   25.   25.  ]"
"[17, 20, 26]",[8.05304855 8.05304855 8.05304855],26.969708029197083,9.969708029197083,5.941562617536798,0.137,"[26.   26.   26.   46.65 20.   26.   26.   47.3  48.35 40.25 47.6  26.
 26.   42.75 26.   26.   26.   26.   26.   26.   26.   26.   26.   26.
 26.   20.   20.   26.   26.   26.   26.   26.   26.   20.   34.1  26.
 26.   26.   26.   20.   40.15 26.   26.   29.85 26.   26.   20.   26.
 26.   26.   26.   26.   26.   26.   26.   45.2  26.   26.   26.   26.
 26.   26.   20.   20.   20.   26.   26.   26.   26.   26.   26.   26.
 26.   26.   42.   37.1  26.   26.   26.   26.   26.   26.   26.   26.
 26.   20.   26.   26.   20.   39.45 26.   26.   26.   26.   26.   20.
 39.   30.15 26.   30.45 33.4  26.   26.   26.   26.   20.   26.   26.
 26.   26.   20.   26.   26.   26.   20.   20.   26.   26.   26.   26.
 26.   26.   26.   26.   20.   20.   26.   26.   26.   26.   26.   20.
 26.   47.1  20.   26.   26.  ]"
"[17, 20, 27]",[8.05304855 8.05304855 8.05304855],26.967905405405407,9.967905405405407,4.207052517255253,0.148,"[27.   27.   27.   27.   40.25 27.   27.   27.   27.   27.   27.   27.
 27.   27.   27.   27.   27.   27.   27.   27.   27.   27.   27.   27.
 20.   27.   27.   27.   27.   27.   27.   27.   27.   27.   27.   27.
 27.   27.   27.   20.   27.   27.   27.   48.1  27.   27.   27.   27.
 27.   27.   27.   27.   27.   27.   20.   27.   27.   27.   27.   27.
 27.   27.   27.   20.   27.   27.   27.   27.   20.   40.9  33.25 27.
 27.   27.   27.   27.   20.   27.   27.   27.   27.   22.5  27.   27.
 27.   27.   27.   27.   27.   27.   20.   27.   27.   27.   27.   20.4
 27.   27.   20.   27.   27.   20.   27.   27.   27.   20.   27.   27.
 27.   27.   20.   47.1  20.   27.   27.   27.   27.   27.   27.   27.
 27.   27.   20.   27.   27.   27.   47.9  20.   27.   27.   27.   20.
 27.   27.   27.   27.   27.   27.   27.   27.   27.   35.75 27.   27.
 27.   27.   27.   34.1 ]"
"[17, 20, 28]",[8.05304855 8.05304855 8.05304855],27.29425675675676,10.29425675675676,5.071004363871155,0.148,"[20.   28.   28.   28.   28.   20.   28.   28.   28.   28.   20.   28.
 45.7  28.   28.   28.   28.   28.   28.   28.   42.7  28.   20.   28.
 20.   28.   28.   28.   28.   28.   28.   44.8  28.   20.   28.   28.
 28.   28.   20.   28.8  20.   35.05 20.   20.   28.   46.65 28.   20.
 28.   28.   28.   28.   20.   28.   28.   30.8  20.   20.   20.   28.
 28.   28.   20.   28.   28.   28.   28.   28.   28.   28.   28.   20.
 28.   20.   28.   28.   28.   20.   28.   28.   28.   28.   28.   36.6
 20.   28.   28.   28.   20.   28.   28.   28.2  28.   44.65 28.   28.
 33.4  28.   28.   28.   20.   28.   28.   28.   28.   20.   28.   28.
 28.   20.   28.   28.   28.   28.   28.   20.   28.   30.7  28.   28.
 28.   28.   20.   20.   28.   28.   28.   28.   28.   28.   28.   20.
 46.   28.   28.   28.   28.   28.   28.   28.   28.   28.   28.   28.
 20.   20.   33.5  28.  ]"
"[17, 20, 29]",[8.05304855 8.05304855 8.05304855],28.546875,11.546875,4.820526202943398,0.144,"[20.   29.   29.   29.   39.6  30.15 29.   41.2  29.   29.   29.   29.
 29.   29.   20.   29.   29.   29.   20.   20.   29.   43.35 29.   20.
 29.   29.   36.5  29.   29.   35.2  29.   29.   20.   29.   29.   31.5
 29.   29.   29.   29.   29.   29.   29.   31.1  29.   29.   29.   29.
 29.   29.   20.   29.   45.15 29.   29.   29.   29.   29.   29.   35.
 29.   20.   29.   20.   29.   29.   29.   20.   29.   20.   29.   29.
 29.   29.   29.   20.   29.   29.   20.   29.   29.   29.   29.   29.
 29.   29.   29.   29.   29.   20.   29.   29.   41.4  29.   29.   29.
 20.   38.   29.   29.   29.   29.   20.   20.   29.   29.   29.   47.4
 29.   29.   20.   29.   29.   29.   29.   29.   29.   29.   29.   29.
 29.   29.   20.   29.   29.   29.   29.   29.   29.   31.15 20.   29.
 41.05 20.   29.   29.   20.   29.   29.   29.   29.   29.   29.   29.  ]"
"[17, 20, 30]",[8.05304855 8.05304855 8.05304855],29.425,12.425,5.173769827772515,0.13,"[30.   20.   30.   20.   30.   33.   30.   45.6  30.   30.   30.   30.
 30.   35.9  30.   31.95 30.   30.   30.   30.   30.   30.   30.   30.
 20.   30.   20.   30.   30.   30.   30.   30.   30.   30.   30.   30.
 30.   30.   20.   30.   30.   30.   20.   35.95 30.   30.   30.   30.
 30.   30.   30.   30.   30.   30.   30.   30.   20.   32.9  20.   30.
 20.   20.   30.   30.   30.   20.   42.55 30.   30.   30.   30.   30.
 30.   20.   30.   30.   30.   20.   30.   30.2  46.4  30.   30.   30.
 30.   30.   30.   30.   30.   30.   30.   30.   30.   47.4  30.   30.
 30.   30.   30.   30.   20.   30.   30.   30.   30.   30.   30.   30.
 30.   20.   20.   20.   30.   20.   30.   47.4  30.   30.   30.   30.
 30.   30.   46.   30.   30.   30.   30.   30.   30.   20.  ]"
"[17, 21, 22]",[8.05304855 8.05304855 8.05304855],22.654391891891894,5.654391891891894,4.142026404830447,0.148,"[22.   21.   22.   22.   22.   22.   22.   22.   22.   22.   21.   22.
 22.   22.   22.   22.   22.   22.   22.   22.   22.   22.   40.85 21.
 21.   22.   22.   22.   22.   30.6  22.   22.   21.   22.   22.   21.
 22.   22.   22.   22.   22.   22.   22.   22.   22.   22.   22.   22.
 21.   21.   22.   22.   21.   22.   21.   22.   22.   22.   22.   22.
 22.   22.   22.   22.   21.   22.   21.   22.   22.   22.   21.   21.
 41.85 22.   21.   21.   22.   25.8  48.85 22.   21.   22.   21.   22.
 22.   22.   22.   21.   22.   22.   21.   21.   22.   22.   22.   46.85
 22.   22.   21.   21.   22.   22.   22.   21.   22.   21.   22.   22.
 22.   23.   22.   22.   22.   21.   22.   22.   22.   22.   22.   21.
 22.   22.   22.   22.   23.15 22.   22.   22.   21.   22.   41.9  22.
 22.   22.   22.   22.   22.   22.   22.   22.   22.   22.   22.   22.
 22.   22.   22.   22.  ]"
"[17, 21, 23]",[8.05304855 8.05304855 8.05304855],23.415337423312884,6.415337423312884,3.7427530437190497,0.163,"[23.   23.   23.   35.35 23.   23.   23.   23.   23.   23.   23.   23.
 23.   21.   23.   21.   23.   23.   23.   21.   23.   23.   23.   23.
 23.   23.   23.   23.   23.   23.   21.   23.   21.   23.   23.   23.
 23.   23.   23.   23.   23.   21.   21.   21.   23.   23.   23.   23.
 23.   23.   21.   21.   23.   23.   23.   23.   21.   23.   23.   23.
 35.1  23.   23.   23.   23.   23.   21.   23.   21.   23.   23.   23.
 23.   23.   23.   31.1  23.   23.   23.   23.   23.   23.   21.   23.
 23.   21.   23.   26.4  23.   23.   23.   26.85 23.   23.   21.   23.
 23.   23.   21.   21.   21.   23.   23.   23.   23.   23.   23.   23.
 23.   23.   40.2  23.   21.   23.   23.   21.   21.   23.   23.   21.
 21.   21.   23.   23.   23.   23.   47.1  23.   23.   23.   21.   23.
 23.   23.   23.   21.   23.   23.   23.   23.   23.   40.8  23.   21.
 23.   23.   23.   23.   23.   23.   23.   23.   23.   23.   23.   47.8
 23.   23.   23.   23.   23.   23.   23.  ]"
"[17, 21, 24]",[8.05304855 8.05304855 8.05304855],25.220289855072462,8.220289855072462,5.226901005269049,0.138,"[24.   24.   24.   24.   24.   24.   24.   24.   21.   25.6  21.   24.
 42.05 24.   24.   24.   24.   24.   24.   24.   24.   24.   46.6  32.9
 28.5  24.   24.   24.   24.   21.   24.   24.   24.   24.   35.2  45.4
 24.   24.   21.   21.   48.3  24.   45.65 24.   24.   24.   21.   24.
 24.   24.   21.   23.85 24.   21.   24.   24.   24.   26.9  24.   21.
 24.   21.   21.   21.   24.   24.   24.   24.   24.   24.   24.   21.
 24.   44.6  24.   24.   21.   35.55 24.   24.   32.6  24.   24.   21.
 21.   24.   24.   24.   24.   24.   24.   21.15 24.   24.   24.   29.35
 21.   24.   24.   24.   35.85 24.   24.   29.15 24.   21.   24.   21.
 24.   24.   24.   24.   24.   24.   24.   24.   24.   24.   24.   24.
 24.   24.   37.1  24.   23.85 24.   24.   25.95 24.   24.   24.   21.
 24.   33.7  24.   24.   21.   33.6 ]"
"[17, 21, 25]",[8.05304855 8.05304855 8.05304855],25.443288590604027,8.443288590604027,4.294989502054195,0.149,"[25.   25.   25.   21.   25.   25.   25.   25.   30.9  25.   21.   25.
 25.   25.   25.   21.   25.   25.   21.   21.   25.   25.   25.   25.
 25.   25.   25.   25.   25.   25.   46.6  21.   21.   39.3  25.   25.
 25.   29.9  21.   25.   44.9  25.   25.   25.   25.   25.   21.   25.
 25.   25.   25.   21.   36.55 25.   25.   25.   25.   25.   25.   25.
 25.   25.   21.   25.   32.1  25.   25.   48.5  25.   25.   25.   25.
 25.   25.   25.   25.   25.   25.   25.   25.   25.   25.8  25.   21.
 25.   25.   25.   25.   25.   25.   25.   25.   25.   25.   25.   25.
 25.   25.   25.   25.   25.   25.   25.   21.   25.   21.   21.   28.35
 25.   25.   25.   25.   25.   21.   25.   25.   21.   25.   21.   25.
 25.   25.   25.   25.   41.55 25.   25.   27.2  21.   25.   25.   25.
 25.   32.85 25.   25.   25.   39.55 21.   25.   25.   21.   21.   25.
 25.   25.   25.   25.   25.  ]"
"[17, 21, 26]",[8.05304855 8.05304855 8.05304855],26.288721804511276,9.288721804511276,4.602498571760605,0.133,"[39.65 26.   26.   26.   26.   21.   26.   26.   26.   26.   26.   46.6
 21.   34.25 21.   21.   26.   26.   26.   21.   26.   26.   26.   26.
 26.   46.4  26.   26.   21.   26.   26.   26.   26.   26.   26.   21.
 26.   26.   26.   26.   26.   21.   26.   26.   26.   26.   26.   26.
 26.   26.   21.   26.   21.   21.   26.   21.   26.   26.   26.   26.
 23.85 26.   26.   26.   21.   26.   26.   21.   26.   21.   26.   26.
 26.   26.   26.   26.   36.5  34.25 26.   26.   21.   26.   26.   26.
 37.05 26.   26.   21.   26.   26.   26.   26.   26.   35.5  26.   26.
 26.   21.   26.   44.7  21.   26.   26.   21.   26.   26.   26.   27.2
 21.   26.   26.   26.   26.   26.   26.   26.   44.25 26.   26.   26.
 26.   26.   26.   26.   21.   26.   26.   26.   26.   36.2  26.   26.
 26.  ]"
"[17, 21, 27]",[8.05304855 8.05304855 8.05304855],26.699664429530202,9.699664429530202,4.514508664073698,0.149,"[21.   27.   21.   27.   21.   27.   27.   21.   27.   27.   21.   27.
 27.   21.   27.   27.   27.   27.   27.   27.   27.   27.   27.   27.
 27.   27.   44.4  27.   27.   27.   27.   27.   27.   21.   21.   21.
 35.15 43.65 21.   27.   27.   34.3  27.   27.   27.   27.   21.   27.
 21.   27.   27.   27.   21.   27.   27.   27.   21.   27.   27.   27.
 27.   27.   27.   27.   27.   27.   27.   27.   27.   27.   21.   21.
 27.   40.05 21.   27.   27.   27.   27.   27.   27.   27.   27.   21.
 40.8  21.   27.   27.   27.   31.35 21.   27.   27.   27.   27.   27.
 27.   27.   27.   27.   21.   21.   27.   27.   27.   27.   27.   27.
 38.35 27.   21.   27.   21.   27.   27.   27.   27.   21.   30.7  27.
 45.3  27.   27.   27.   27.   27.   27.   27.   27.   27.   27.   21.
 21.   21.   27.   23.45 27.   27.   21.   21.   27.   27.   27.   27.
 27.   46.25 32.5  27.   27.  ]"
"[17, 21, 28]",[8.05304855 8.05304855 8.05304855],28.101773049645388,11.101773049645388,4.959368279904971,0.141,"[28.   28.   28.   28.   28.   28.   28.   28.   28.   28.   21.   28.
 37.4  28.   28.   28.   29.3  28.   28.   28.   28.   28.   28.   28.
 28.   28.   21.   28.   28.   21.   28.   28.   28.   28.   28.   28.
 21.   28.   28.   28.   28.   28.   21.   28.   21.   28.   28.   28.
 28.   21.   40.8  28.   28.   28.   28.   28.   28.   28.   21.   28.
 21.   28.   28.   28.   28.   28.   28.   28.   45.   28.   28.   28.
 28.   28.   28.   41.1  21.   28.   46.3  42.85 28.   21.   28.   28.
 28.   21.   28.   28.   28.   21.   28.   28.   21.   28.   21.   28.
 28.   42.4  35.15 28.   43.65 28.   28.   28.   48.45 21.   28.   28.
 28.   21.   33.8  28.   28.   28.   37.95 28.   28.   28.   21.   28.
 28.   21.   28.   28.   28.   28.   28.   28.   21.   28.   28.   36.2
 28.   28.   28.   21.   28.   28.   28.   28.   21.  ]"
"[17, 21, 29]",[8.05304855 8.05304855 8.05304855],29.162173913043475,12.162173913043475,4.931458869183633,0.115,"[29.   29.   21.   29.   29.   21.   29.   29.   29.   29.   29.   29.
 21.   29.   29.   29.   29.   29.   21.   29.   29.   29.   29.   48.85
 21.   29.   29.   29.   29.   21.   29.   29.   29.   21.   29.   29.
 29.   29.   29.   29.   29.   29.   29.   29.   29.   29.   29.   40.2
 38.65 29.   29.   29.   29.   29.   29.   29.   21.   21.   29.   29.
 29.   29.   29.   21.   29.   29.   42.9  29.   21.   29.   29.   29.
 29.   29.   44.6  29.   29.   41.1  29.   29.   29.   21.   42.25 36.8
 29.   21.1  29.   29.   29.   29.   29.   29.   29.   29.   29.   29.3
 29.   29.   21.   29.   29.   29.   41.85 21.   29.   29.   29.   29.
 29.   29.   39.3  29.   29.   40.75 29.  ]"
"[17, 21, 30]",[8.05304855 8.05304855 8.05304855],29.67557251908397,12.675572519083971,5.519415302630246,0.131,"[30.   30.   30.   21.   21.   21.   30.   30.   30.   21.   30.   30.
 30.   21.   32.5  30.   30.   21.   30.   30.   30.   30.   30.   30.
 30.   30.   30.   30.   45.5  21.   30.   30.   30.   30.   21.   30.
 30.   30.   30.   21.   30.   30.   30.   43.   30.   30.   40.15 41.9
 30.   21.   30.   30.   30.   47.75 30.   30.   30.   30.   30.   21.
 21.   30.   30.   30.   30.   23.8  21.   30.   30.   30.   30.   30.
 30.   21.   21.   30.   21.   30.   21.   30.   30.   29.6  30.   30.
 30.   30.   30.   30.   30.   30.   30.   30.   46.4  30.   30.   30.
 30.   21.   30.   30.   30.   30.   30.   30.   43.85 30.   30.   30.
 30.   30.   30.   30.   30.   30.   30.   30.   30.   30.   30.   30.
 30.   30.   30.   46.95 32.4  47.15 30.   45.55 21.   21.   21.  ]"
"[17, 22, 23]",[8.05304855 8.05304855 8.05304855],23.98020833333333,6.98020833333333,4.164104290232241,0.144,"[23.   23.   22.   23.   23.   23.   22.   23.   23.   23.   23.   36.45
 23.   23.   23.   40.9  23.   23.   23.   23.   23.   23.   22.   23.
 23.   23.   22.   23.   23.   22.   23.   23.   22.   23.   23.   23.
 22.   23.   23.   23.   23.   23.   38.75 23.   23.   23.   23.   23.
 22.   22.   23.   22.   23.   23.   23.   23.   23.   29.25 31.1  23.
 23.   23.   23.   23.   23.   23.   23.   23.   23.   42.35 23.   23.
 23.   23.   23.   23.   23.   23.   23.   23.   23.   23.   23.   23.
 23.   23.   22.   22.   23.   23.   23.   22.   23.   23.   31.85 22.
 22.   23.   23.   23.   23.   38.6  23.   22.   23.   23.   23.   23.
 23.   23.   23.   23.   23.   42.2  23.   23.   22.   44.1  23.   23.
 23.   22.   23.   23.   23.   23.   23.   23.   23.   23.   23.   23.
 23.   23.   23.8  22.   23.   38.8  23.   23.   23.   23.   22.   22.  ]"
"[17, 22, 24]",[8.05304855 8.05304855 8.05304855],24.866176470588236,7.866176470588236,3.771706209868952,0.136,"[24.   24.   24.   24.   29.25 24.   22.   24.   24.   24.   24.   27.1
 24.   24.   24.   24.   24.   24.   24.   24.   24.   36.65 24.   24.
 24.   24.   24.   24.   24.   24.   24.   22.   24.   24.   24.   24.
 24.   24.   24.   24.   24.   24.   22.   24.   24.   24.   24.   24.
 24.   24.   38.65 24.   24.   24.   24.   22.   22.   24.   37.5  24.
 22.   24.   22.   24.   24.   24.   24.   24.   24.   43.5  24.   36.15
 24.   22.   24.   24.   24.   26.65 37.15 24.   24.   24.   24.   24.
 24.   24.   24.   22.   24.   24.   24.   24.   24.   26.05 24.   24.
 22.   24.   24.   24.   24.   24.   24.   24.   24.   22.   40.2  24.
 24.   22.   40.5  24.   24.   24.   24.   22.   24.   24.   32.8  24.
 24.   24.   22.   24.   24.   24.   24.   24.   22.   24.   24.   31.65
 24.   24.   24.   24.  ]"
"[17, 22, 25]",[8.05304855 8.05304855 8.05304855],25.675524475524476,8.675524475524476,4.537527541895135,0.143,"[25.   25.   25.   25.   38.95 22.   22.   25.   43.95 22.   25.   22.
 25.   25.   25.   25.   45.25 25.   25.   22.   25.   25.   32.4  25.
 25.   25.   25.   25.   32.1  25.   22.   22.   25.   25.   22.   25.
 25.   25.   25.   25.   25.   25.   25.   25.   25.   25.   25.   25.
 25.   25.   25.   25.   25.   25.   25.   25.   22.   25.   25.   37.85
 25.   29.1  22.   25.   22.   25.   25.   25.   47.35 48.35 25.   25.
 22.   25.   22.   25.   25.   22.   22.   25.   25.   25.   25.   25.
 25.   25.   25.   25.   25.   25.   25.   25.   25.   25.   25.   25.
 25.   25.   22.   22.   25.   25.   22.   25.   25.   22.   25.   25.
 25.   25.   25.   25.   25.   25.   25.   25.   25.   25.   25.   25.
 25.   25.   25.   25.   25.   25.   25.   25.   25.   25.   25.   25.
 25.   25.   25.   25.   25.   25.   25.   48.3  25.   25.   25.  ]"
