RT Treatment Days,RT Dose,Mean Treatment Time From Starting Tumour Size,Mean Treatment Time After Treatment Started,SD Treatment Time,TCP,List of Treatment Times
"[12, 14, 17]",[8.05304855 8.05304855 8.05304855],22.617800000000003,10.617800000000003,11.454419808964575,0.25,"[17.   17.   17.   43.9  17.   22.5  17.   17.   17.   46.05 17.   39.95
 17.   48.9  14.   17.   17.   17.   44.2  17.   17.   17.   48.15 17.
 17.   24.3  45.65 44.9  14.   48.9  17.   17.   17.   17.   14.   17.
 17.   14.   20.9  47.95 17.   17.   17.   17.   17.   45.35 17.   17.
 17.   17.   17.   18.3  17.   44.6  45.05 17.   14.   17.   14.   14.
 17.   46.15 44.35 17.   17.   24.45 17.   17.   17.   17.   17.   17.
 17.   48.9  17.   17.   17.   24.85 17.   17.   41.6  17.   33.3  17.
 17.   17.   17.   17.   47.6  17.   17.   17.   17.   14.   47.4  14.
 48.25 17.   17.   17.   17.   17.   17.   17.   45.7  17.   17.   14.
 17.   14.   17.   45.85 14.   17.   17.   48.1  17.   17.   14.   17.
 49.05 17.   17.   14.   17.   17.   14.   17.   17.   14.   14.   14.
 17.   17.   17.   17.   47.4  17.   17.   32.2  17.   47.5  17.   30.3
 30.55 17.   17.   17.   17.   42.1  17.   45.45 14.   14.   17.   41.5
 34.5  17.   44.3  17.   17.   17.   17.   17.   17.   45.85 29.05 17.
 17.   14.   17.   17.   17.   44.45 17.   38.05 17.   14.   17.   17.
 34.3  17.   17.   17.   14.   17.   14.   17.   32.65 17.   14.   36.55
 14.   17.   17.   17.   47.9  38.95 17.   46.55 31.6  17.   29.65 14.
 48.25 17.   17.   17.   14.   43.9  28.8  17.   17.   47.8  17.   14.
 14.   17.   17.   14.   17.   17.   23.45 17.   17.   17.   17.   17.
 48.55 46.95 17.   14.   14.   17.   14.   46.65 14.   17.   27.4  17.
 47.95 14.   17.   14.   43.35 17.   17.   43.95 14.   17.  ]"
"[12, 14, 18]",[8.05304855 8.05304855 8.05304855],22.593703703703703,10.593703703703703,10.71392989010038,0.27,"[18.   18.   18.   18.   14.   18.   18.   18.   18.   18.   18.   18.
 18.   18.   18.   18.   18.   18.   18.   47.65 18.   18.   18.   18.
 18.   18.   45.75 18.   45.7  18.   18.   14.   47.85 18.   19.25 24.75
 18.   48.45 18.   14.   18.   44.85 18.   18.   18.   18.   18.   18.
 18.   43.9  18.   46.6  19.5  14.   18.   18.   18.   18.   45.65 18.
 45.15 48.6  46.4  18.   39.75 18.   18.   18.   18.   14.   18.   18.
 14.   18.   18.   18.   18.   14.   18.   18.   44.2  46.15 14.   18.
 14.   18.   18.   18.   18.   18.   48.85 18.   14.   18.   44.55 18.
 46.05 18.   43.4  18.   18.   44.7  14.   18.   18.   14.   18.   18.
 18.   18.   45.75 47.2  18.   42.7  44.9  18.   18.   39.3  14.   18.
 18.   33.5  18.   45.8  18.   14.   18.   35.   18.   45.   18.   18.
 18.   18.   18.   18.   18.   46.6  18.45 46.95 18.   14.   29.3  18.
 45.   18.   14.   18.   14.   18.   14.   18.   18.   18.   18.   18.
 14.   27.95 18.   18.   46.05 18.   18.   14.   26.65 18.   18.   18.
 18.   18.   18.   18.   18.   18.   18.   14.   14.   47.   18.   18.
 18.   18.   23.45 18.   18.   18.   14.   18.   18.   18.   18.   18.
 18.   18.   18.   18.   47.2  18.   14.   18.   18.   18.   18.   18.
 18.   18.   18.   18.   45.5  18.   18.   18.   47.15 18.   18.   31.8
 18.   18.   18.   44.75 14.   18.   28.25 18.   14.   48.9  18.   48.2
 14.   18.   18.   16.45 43.3  45.5  28.   18.   18.   18.   18.   18.
 46.35 18.   18.   18.   14.   33.85 18.   14.   45.15 14.   18.   18.
 18.   45.55 45.95 44.75 14.   18.   18.   18.   18.   18.   18.   18.
 18.   14.   18.   18.   19.45 14.  ]"
"[12, 14, 19]",[8.05304855 8.05304855 8.05304855],23.541598360655737,11.541598360655737,10.611417118599917,0.244,"[19.   19.   19.   19.   19.   19.   19.   19.   19.   19.   19.   19.
 19.   47.55 19.   14.   19.   19.   46.4  30.75 19.   19.   19.   46.25
 19.   19.8  19.   19.   19.   19.   47.8  19.   19.   19.   19.   14.
 19.   19.   45.6  19.   19.   46.   14.   19.   19.   46.25 42.75 14.
 19.   19.   19.   19.   19.   19.   19.   19.   19.   19.   19.   48.35
 19.   19.   19.   19.   46.15 19.   19.   14.   19.   19.   19.   19.
 19.   19.   19.   19.   46.95 19.   19.   19.   47.45 19.   19.   19.
 19.   19.   48.1  19.   19.   14.   19.   14.   30.05 19.   19.   19.
 30.25 14.   19.   19.   19.   19.   46.85 19.   44.45 19.   14.   14.
 19.   19.   19.   19.   19.   42.9  19.   47.25 19.   19.   48.   19.
 14.   40.7  19.   14.   19.   19.   19.   19.   19.   19.   48.55 14.
 47.2  19.   19.   19.   19.   46.7  45.25 19.   19.   19.   19.   19.
 19.   19.   38.3  19.   19.   14.   19.   19.   19.   19.   44.05 19.
 19.   46.05 19.   19.   19.   32.7  19.   19.   19.   19.   19.   19.
 19.   19.   19.   19.   19.   48.25 43.9  19.   19.   19.   19.   21.2
 19.   35.65 19.   19.   19.   42.   46.75 46.8  19.   19.   19.   19.
 19.   19.   38.2  14.   19.   42.25 14.   19.   19.   19.   19.   19.
 19.   14.   19.   45.9  48.85 19.   48.7  14.   37.95 48.95 19.   46.55
 19.   19.   19.   19.   19.   19.   14.   19.   19.   48.35 19.8  19.
 19.   19.   47.25 14.   46.65 19.   19.   14.   19.   19.   19.   47.8
 14.   19.   19.   19.  ]"
"[12, 14, 20]",[8.05304855 8.05304855 8.05304855],24.334400000000002,12.334400000000002,10.766715220530354,0.25,"[14.   20.   20.   20.   14.   20.   20.   20.   20.   20.   14.   21.65
 20.   20.   20.   20.   45.75 20.   47.   20.   14.   46.35 20.   14.
 20.   20.   20.   47.6  20.   20.   20.   45.25 20.   20.   20.   14.
 20.   14.   20.   20.   47.1  47.2  14.   14.   47.75 20.   14.   20.
 20.   20.   20.   20.   44.85 20.   20.   31.9  43.1  20.   20.   20.
 20.   20.   14.   32.35 20.   40.3  20.   45.35 38.4  14.   20.   14.
 20.   20.   14.   20.   46.55 20.   20.   20.   20.   20.   20.   20.
 20.   20.   20.   20.   20.   14.   41.   48.45 38.4  20.   14.   20.
 32.4  20.   20.   20.   24.55 20.   48.5  14.   20.   14.   14.   14.
 20.   45.45 14.   39.75 41.95 20.   20.   14.   20.   20.   36.65 14.
 45.3  14.   20.   20.   20.   45.5  46.65 14.   20.   20.   20.   20.
 44.95 47.1  14.   20.   20.   20.   14.   46.8  20.   20.   44.05 20.
 20.   20.   29.35 20.   20.   20.   20.   20.   41.75 20.   20.   20.
 14.   14.   20.   20.   20.   44.65 20.   20.   36.05 20.   14.   45.6
 20.   20.   20.   20.   20.   20.   20.   20.   14.   47.   20.   46.65
 14.   38.8  14.   46.45 20.   38.85 20.   20.   20.   20.   20.   20.
 20.   48.25 20.   14.   20.   14.   48.25 20.   20.   20.   39.8  20.
 14.   20.   20.   14.   48.35 20.   18.4  20.   46.   14.   20.   14.
 20.   20.   20.   20.   45.9  31.1  20.   20.   20.   20.   14.   14.
 20.   35.75 20.   46.05 20.   14.   20.   42.65 20.   20.   48.95 20.
 20.   46.8  20.   20.   44.9  43.65 20.   39.95 29.8  20.  ]"
"[12, 14, 21]",[8.05304855 8.05304855 8.05304855],25.673076923076923,13.673076923076923,11.198196692147633,0.247,"[21.   46.3  14.   21.   48.55 48.75 21.   21.   46.1  21.   14.   21.
 14.   21.   21.   21.   44.2  46.95 47.35 21.   21.   23.95 47.1  21.
 21.   21.   14.   21.   47.15 21.   48.25 21.   14.   21.45 32.75 48.6
 14.   21.   21.   21.   21.   14.   43.6  21.   21.   21.   14.   21.
 24.15 47.   21.   33.2  41.9  14.   21.   21.   21.8  21.   14.   21.
 47.   28.35 45.05 33.4  38.35 14.   21.   14.   14.   21.   21.   21.
 30.3  19.65 14.   21.   39.1  46.45 40.5  21.   21.   14.   28.95 21.
 21.   21.   21.   26.15 21.   21.   21.   14.   21.   21.   46.8  21.
 14.   21.   21.   14.   21.   49.   29.25 21.   21.   21.   14.   48.55
 21.   21.   14.   47.6  21.   14.   21.   14.   14.   21.   45.9  21.
 21.   21.   21.   21.   14.   21.   28.7  21.   30.   21.   21.   21.
 21.   14.   46.4  21.   21.   46.05 47.3  21.   46.55 45.5  14.   14.
 46.6  14.   46.95 21.   21.45 48.35 21.   21.   14.   21.   47.7  48.05
 46.1  14.   47.35 21.   14.   21.   21.   21.   46.7  21.   21.   21.
 14.   21.   21.   32.65 21.   21.   21.   14.   46.85 21.   21.   21.
 21.   21.   21.   21.   21.   28.35 47.15 21.   21.   21.   44.75 21.
 21.   21.   21.   14.   47.85 48.5  31.25 14.   21.   21.   21.   21.
 41.95 21.   21.   21.   21.   29.05 21.   14.   46.6  24.25 14.   21.
 21.   21.   21.   21.   21.   14.   14.   21.   21.   21.   21.   29.9
 46.5  14.   49.   21.   46.7  21.   14.   35.85 46.9  14.   47.   21.
 21.   21.   21.   21.   21.   21.   42.  ]"
"[12, 14, 22]",[8.05304855 8.05304855 8.05304855],24.583695652173912,12.583695652173912,9.943187827263547,0.23,"[14.   22.   22.   22.   22.   14.   22.   14.   22.   22.   22.   22.
 22.   22.   44.9  22.   41.65 22.   14.   22.   22.   45.7  14.   22.
 22.   22.   14.   22.   22.   22.   22.   14.   14.   22.   22.   22.15
 22.   32.95 22.   22.   22.   22.   44.25 14.   22.   14.   22.   14.
 14.   22.   22.   25.7  22.   22.   22.   22.   22.   22.   14.   22.
 22.   22.   14.   22.   14.   46.85 38.95 14.   22.   22.   22.   48.55
 22.   22.   22.   22.   22.   46.4  47.95 22.   14.   22.   14.   14.
 14.   22.   33.45 48.8  22.   14.   22.   22.   22.   22.   22.   48.9
 14.   22.   22.   22.   45.15 22.   14.   22.   22.   22.   22.   41.95
 48.15 22.   22.   43.8  22.   22.   22.   22.   28.55 22.   48.   22.
 22.   22.   39.5  14.   22.   22.   47.85 22.   14.   41.2  22.   14.
 22.   22.   46.8  22.   14.   14.   14.   46.85 22.   22.   32.95 22.
 22.   22.   22.   14.   22.   23.6  22.   22.   22.   22.   14.   44.75
 22.   14.   47.35 22.   22.   46.35 22.   22.   22.   22.   22.   46.85
 22.   22.   22.   22.   14.   22.   22.   36.6  14.   22.   22.   14.
 46.4  22.   30.85 22.   14.   14.   22.   22.   49.05 14.   46.7  44.85
 22.   22.   22.   22.   22.   22.   22.   14.   22.   22.   22.   22.
 22.   49.05 22.   45.9  47.25 22.   14.   22.   22.   22.   22.   47.
 46.9  14.   22.   34.6  22.   22.   41.55 14.   22.   22.   46.75 22.
 22.   14.  ]"
"[12, 14, 23]",[8.05304855 8.05304855 8.05304855],26.545,14.545000000000002,10.81177483117365,0.24,"[23.   47.7  34.65 14.   23.   23.   23.   23.   23.   38.95 23.   23.
 14.   23.   23.   23.   14.   14.   23.   23.   23.   48.55 23.   14.
 47.6  47.2  23.   40.15 23.   23.   23.   48.   23.   23.   23.   23.
 14.   45.75 26.5  23.   14.   23.   14.   23.   14.   23.   23.   48.7
 23.   46.05 23.   23.   23.   23.   48.55 31.05 23.   23.   23.   23.
 14.   45.6  23.   23.   23.   32.   23.   14.   14.   47.1  23.   23.
 41.05 23.   45.7  23.   14.   14.   23.   46.8  47.25 23.6  46.15 23.
 23.   34.7  23.   23.   23.   45.15 23.   14.   23.   23.   23.   23.
 23.   14.   23.   23.   47.05 23.   23.   14.   23.   14.   14.   41.1
 23.   23.   35.3  14.   23.   23.   23.   23.   47.45 48.1  14.   23.
 14.   14.   23.   23.   23.   23.   14.   23.   14.   23.   23.   14.
 23.   23.   23.   23.   47.5  23.   23.   14.   23.   23.   46.75 23.
 14.   47.25 23.   23.   39.7  23.   47.9  14.   23.   23.   23.   33.4
 46.9  45.55 14.   23.   14.   47.3  48.9  23.   37.85 23.   23.   23.
 23.   47.1  14.   14.   23.   14.   23.   23.   23.   23.   23.   23.
 30.5  14.   23.   28.5  47.2  23.   48.05 23.   46.65 14.   47.8  48.25
 23.   23.   23.   38.85 23.   23.   23.   23.   23.   14.   23.   23.
 45.25 28.1  47.05 14.   23.   23.   23.   23.   23.   47.75 48.95 23.
 46.2  28.75 44.9  23.   23.   23.   23.   14.   14.   23.   23.   23.
 23.   46.5  14.   38.4  14.   23.   23.   47.75 48.8  14.   23.   23.  ]"
"[12, 14, 24]",[8.05304855 8.05304855 8.05304855],26.774888888888892,14.774888888888892,10.629854315343747,0.225,"[24.   24.   24.   24.   24.   24.   24.   16.   24.   14.   24.   47.5
 24.   40.8  47.4  24.   24.   26.9  14.   24.   48.65 29.9  24.   24.
 24.   14.   24.   24.   24.   24.   24.   46.7  24.   14.   24.   14.
 48.75 24.   14.   14.   32.95 47.45 24.   45.3  24.   24.   24.   24.
 24.   24.   34.4  24.   24.   44.15 24.   34.45 47.25 14.   24.   24.
 17.15 24.   47.15 14.   24.   24.   14.   24.   42.25 24.   24.   16.85
 24.   24.   24.65 24.   14.   24.   24.   40.25 47.75 24.   14.   24.
 24.   24.   14.   24.   46.3  14.   46.7  24.   14.   24.   14.   24.
 47.85 14.   14.   24.   24.   14.   24.   24.   24.   14.   24.   24.
 33.05 14.   24.   24.   24.   24.   24.   48.6  24.   24.   24.   14.
 47.35 24.   14.   27.5  24.   46.55 24.   14.   45.9  14.   24.   24.
 14.   24.   24.   14.   14.   14.   24.   24.   24.   24.   48.5  48.3
 46.75 24.   33.35 24.   47.25 31.85 47.2  24.   14.   24.   24.   14.
 24.   14.   24.   45.65 22.   24.   24.   24.   24.   24.   14.   24.
 24.   48.35 24.   24.   24.   24.   46.55 47.75 45.9  24.   41.35 46.5
 24.   48.15 48.65 24.   14.   16.7  41.8  24.   24.   24.   24.   14.
 24.   24.   41.55 48.05 46.7  24.   48.75 48.45 24.   24.   14.   24.
 45.9  24.   24.   24.   45.95 24.   48.05 24.   24.   14.   24.   24.
 24.   14.   24.   24.   24.   14.   14.   24.   24.  ]"
"[12, 14, 25]",[8.05304855 8.05304855 8.05304855],26.837004405286343,14.837004405286343,10.381213794012,0.227,"[49.   25.   14.   43.6  25.   46.4  25.   25.   14.   25.   25.   47.75
 25.   25.   38.   14.   25.   14.   25.   25.   47.05 25.   25.   25.
 25.   25.   14.   25.   14.   25.   14.   25.   25.   25.   14.   25.
 25.   14.   25.   25.   25.   25.   25.   25.   14.   47.7  25.   25.
 25.   14.   31.15 14.   25.   25.   48.35 25.   25.   14.   25.   27.8
 25.   14.   25.   47.75 39.25 17.25 14.   25.   25.   14.   14.   25.
 25.   14.   25.   25.   25.   25.   25.   14.   25.   48.65 25.   25.
 48.75 25.   25.   25.   14.   21.2  47.55 25.   46.15 48.55 33.85 14.
 31.6  25.   25.   25.   25.   25.   25.   47.05 14.   25.   25.   25.
 25.   25.   25.   29.9  43.15 25.   48.2  14.   42.5  25.   25.   30.85
 46.2  25.   25.   14.   14.   14.   25.   14.   25.   33.4  25.   47.4
 25.   25.   25.   25.   14.   25.   25.   32.3  47.65 25.   14.   14.
 25.   14.   25.   25.   25.   25.   31.15 48.1  14.   25.   46.75 14.
 14.   25.   46.8  25.   48.2  14.   48.2  25.   14.   25.   14.   25.
 48.7  25.   25.   47.35 25.   25.   25.   25.   25.   48.3  32.85 25.
 25.   25.   25.   25.   47.   25.   25.   25.   25.   48.25 25.   14.
 25.   25.   25.   25.   25.   14.   14.   25.   25.   14.   44.95 25.
 47.1  25.   48.45 25.   25.   44.55 25.   14.   14.   47.95 14.   25.
 47.75 25.   25.   48.2  25.   25.   14.   25.   25.   14.   46.45]"
"[12, 14, 26]",[8.05304855 8.05304855 8.05304855],27.13720930232558,15.13720930232558,9.712732551005168,0.215,"[26.   26.   26.   14.   26.   26.   26.   26.   26.   14.   26.   26.
 26.   14.   14.   14.   26.   14.   26.   38.55 26.   26.   26.   26.
 41.1  26.   26.   26.   26.   26.   26.   26.   14.   26.   26.   26.
 26.   26.   26.   47.1  14.   26.   14.   26.   26.   26.   48.75 26.
 36.35 26.   14.   26.   29.55 26.   26.   14.   26.   26.   26.   49.
 26.   14.   26.   48.2  26.   26.   26.   14.   26.   21.4  26.   14.
 26.   28.55 26.   26.   26.   33.55 14.   14.   26.   26.   48.7  14.
 48.55 35.6  26.   14.   46.9  26.   26.   14.   26.8  26.   26.   26.
 26.   14.   48.   14.   26.   26.   26.   26.   26.   26.   48.95 26.
 26.   47.15 14.   26.   26.   48.   26.   26.   26.   14.   26.   26.
 26.   26.   14.   26.   46.1  26.   28.05 40.05 26.   26.   26.   48.65
 26.   26.   14.   26.   26.   48.25 26.   48.4  26.   14.   26.   26.
 26.   26.   14.   14.   26.   26.   14.   47.   26.   26.   33.25 26.
 26.   26.   26.   26.   26.   26.   14.   45.75 49.05 14.   26.   48.6
 26.   14.   14.   26.   26.   26.   26.   14.   46.9  26.   26.   14.
 26.   26.   47.9  26.   26.   26.   26.   48.1  14.   26.   49.05 26.
 14.   27.2  46.15 26.   26.   26.   26.   26.   47.25 47.   46.1  26.
 48.5  14.   26.   14.   39.35 26.   14.   26.   26.   45.1  26.  ]"
"[12, 14, 27]",[8.05304855 8.05304855 8.05304855],27.662211981566823,15.662211981566823,10.403060330093329,0.217,"[27.   27.   46.9  27.   47.5  27.   27.   14.   27.   27.   47.85 27.
 14.   41.2  14.   27.   27.   14.   48.9  48.05 14.   27.   27.   27.
 14.   27.   27.   27.   27.   14.   27.   27.   14.   27.   27.   27.
 27.   27.   14.   27.   27.   27.   48.9  27.   14.   27.   27.   27.
 27.   47.15 27.   27.   48.05 27.   27.   28.3  27.   48.75 27.   27.
 27.   41.75 14.   27.   14.   27.   27.   48.   14.   42.3  48.7  14.
 46.15 48.65 14.   27.   24.25 27.   27.   14.   27.   14.   27.   14.
 14.   39.05 27.   46.5  14.   27.   49.   27.   27.   27.   14.   46.35
 46.8  27.   27.   14.   14.   27.   27.   27.   14.   14.   14.   27.
 27.   31.   14.   14.   27.   47.6  14.   14.   14.   27.   14.   46.55
 27.   27.   27.   48.7  14.   27.   27.25 27.   14.   27.   29.75 27.
 27.   27.   47.4  27.   14.   27.   48.7  27.   27.   27.   47.8  27.
 27.   27.   27.   27.   27.   27.   27.   14.   27.   43.05 27.   27.
 27.   14.   27.   27.   27.   27.   27.   14.   48.75 27.   27.   27.
 27.   27.   27.   27.   27.   43.75 27.   27.   14.   27.   27.   27.
 48.15 27.   37.5  14.   48.85 14.   27.   27.   14.   47.5  27.   40.55
 14.   27.   27.3  14.   27.   27.   27.   46.4  14.   14.   48.3  45.65
 27.   14.   27.   27.   14.   14.   46.9  43.95 27.   27.   27.   29.3
 27.  ]"
"[12, 14, 28]",[8.05304855 8.05304855 8.05304855],27.160897435897436,15.160897435897436,9.699509792780757,0.234,"[34.05 28.   47.55 28.   48.65 46.5  14.   28.   28.   28.   31.4  28.
 14.   28.   14.   28.   28.   14.   28.   14.   28.   28.   14.   28.
 28.   28.   28.   14.   47.7  14.   28.   28.   46.15 14.   14.   28.
 28.   28.   28.   28.   28.   14.   28.   28.   14.   14.   14.   28.
 33.35 14.   28.   46.4  39.2  28.   14.   28.   14.   28.   14.   28.
 28.   48.85 28.   14.   28.   28.   14.   28.   28.   14.   28.   28.
 28.   14.   46.8  28.   28.   14.   28.   28.   28.   28.   28.   28.
 14.   28.   28.   28.   28.   14.   28.   28.   28.   28.   28.   14.
 14.   28.   28.   47.8  14.   14.   28.   14.   14.   28.   46.4  28.
 14.   28.   28.   28.   36.7  48.55 28.   14.   28.   28.   47.15 47.4
 28.   14.   28.   48.2  30.6  28.   28.   28.   47.25 28.   47.85 28.
 28.   28.   28.   29.6  14.   14.   28.   28.   48.95 48.   28.   14.
 14.   37.35 48.45 28.   28.   14.   14.   36.45 28.   44.95 28.   28.
 14.   28.   28.   28.   28.   28.   47.8  47.85 28.   28.   28.   14.
 28.   28.   14.   28.   28.   14.   28.   14.   14.   28.   28.   28.
 28.   28.   28.   28.   14.   46.9  28.   28.   28.   28.   28.   14.
 28.   14.   28.   28.   28.   14.   28.   28.   14.   14.   28.   31.
 28.   28.   45.3  46.75 29.35 28.   28.   14.   14.   28.   28.   14.
 48.5  28.   28.   28.   28.   14.   28.   14.   31.85 28.   23.   28.
 28.   28.   28.   46.25 46.85 28.  ]"
"[12, 14, 29]",[8.05304855 8.05304855 8.05304855],28.1396186440678,16.1396186440678,9.105095441024266,0.236,"[29.   29.   48.2  29.   14.   14.   29.   29.   29.   14.   47.55 29.
 29.   29.   29.   29.   29.   29.   29.   29.   14.   36.6  29.   29.
 29.   29.   47.6  29.   29.   14.   14.   29.   29.   14.   43.85 29.
 29.   29.   29.   29.   29.   14.   14.   29.   29.   41.05 29.   29.
 14.   29.   29.   14.   29.   29.   29.   14.   47.25 29.   14.   29.
 29.   29.   47.35 48.45 29.   29.   46.25 29.   14.   29.   14.   29.
 29.   29.   29.   14.   14.   29.   42.55 29.   29.   29.   29.   29.
 29.   29.   19.8  14.   29.   29.   29.   14.   29.   29.   29.   46.75
 14.   29.   29.   14.   14.   48.35 46.6  30.9  14.   48.95 29.   29.
 29.   29.   29.   29.   29.   29.   29.   29.   48.7  29.   29.   29.
 29.   48.45 29.   46.5  14.   29.   29.   47.95 29.2  29.   29.   47.55
 29.   47.7  29.   29.   29.   29.   29.   49.05 29.   29.   29.   14.
 29.   29.   29.   14.   29.   14.   29.   29.   29.   44.3  46.05 29.
 29.   29.   29.   14.   14.   29.   14.   29.   29.   29.   29.   29.
 14.   29.   14.   32.75 29.   29.   42.9  14.   29.   14.   29.   47.35
 29.   29.   31.9  29.   29.   14.   29.   29.   29.   14.   29.   29.
 29.   29.   14.   25.45 29.   14.   29.   29.   14.   29.   14.   29.
 29.   29.   29.   29.   29.   14.   29.   47.15 29.   48.65 29.   29.
 14.   29.   47.3  29.   14.   29.   14.   29.   29.   14.   14.   29.
 29.   29.   14.   29.   29.   29.   29.   29.  ]"
"[12, 14, 30]",[8.05304855 8.05304855 8.05304855],30.134920634920636,18.134920634920636,10.075089644410493,0.252,"[30.   30.   14.   30.   14.   14.   30.   30.   30.   14.   30.   30.
 14.   30.   14.   30.   18.05 30.   40.85 14.   47.3  30.   30.   14.
 30.   30.   30.   30.   14.   30.   35.75 30.   45.8  30.   14.   30.
 48.35 30.   30.   14.   30.   14.   30.   30.   30.   14.   14.   30.
 30.   30.   48.55 47.5  45.75 30.   30.   47.   30.   30.   46.95 14.
 14.   14.   30.   30.   30.   30.   30.   46.95 14.   30.   14.   48.65
 30.   30.   30.   22.25 30.   30.   41.85 14.   30.   48.8  14.   30.
 14.   14.   30.   14.   30.   30.   14.   30.   30.   14.   48.   21.35
 30.   48.55 30.   46.15 30.   14.   14.   30.   36.75 14.   47.1  30.
 30.   30.   30.   30.   32.45 31.15 30.   30.   30.   30.   30.   30.
 47.15 44.8  47.35 14.   30.   14.   48.   30.   30.   30.   48.5  30.
 30.   14.   47.35 30.   30.   30.   30.   30.   48.15 30.   47.55 30.
 14.   30.   30.   30.   30.   30.   30.   37.25 30.   30.   30.   30.
 30.   30.   30.   48.35 47.35 30.   30.   30.   41.9  30.   30.   14.
 30.   47.55 14.   14.   30.   48.   30.   48.45 30.   30.   48.25 45.7
 48.2  14.   14.   30.   14.   30.   14.   30.   30.   30.   30.   30.
 30.   46.6  14.   47.85 30.   30.   30.   30.   14.   30.   30.   48.
 30.   30.   30.   30.   39.2  30.   30.   30.   30.   30.   48.65 14.
 14.   14.   30.   48.65 30.   30.   45.85 14.   30.   30.   48.65 30.
 41.4  30.   30.   30.   27.7  48.95 30.   30.   49.   30.   30.   30.
 29.65 30.   30.   30.   30.   30.   30.   30.   30.   30.   48.15 30.  ]"
"[12, 15, 16]",[8.05304855 8.05304855 8.05304855],23.12938311688312,11.129383116883119,12.441268072139266,0.308,"[46.1  16.   45.45 27.75 16.   46.3  16.   45.5  48.45 16.   16.   16.
 16.   16.   44.15 16.   46.6  16.   15.   45.55 19.7  15.   45.45 48.55
 16.   39.4  16.   16.   16.   16.   16.   16.   16.   16.   16.   16.
 16.   46.5  16.   15.   16.   16.   25.15 15.   16.   15.   16.   16.
 16.   16.   45.65 37.15 16.   16.   44.55 15.   16.   15.   16.   16.
 45.75 16.   47.9  16.   47.05 16.   16.   46.4  15.   16.   16.   16.85
 16.   45.4  16.   44.55 16.   16.   45.   16.   16.   16.   16.   16.
 16.   16.   16.   36.95 16.   16.   16.   15.   16.   16.   16.   15.
 46.4  18.3  16.   38.3  16.   16.   44.6  17.   16.   15.   44.25 16.
 15.   16.   45.2  15.   16.   16.   15.   16.   16.   15.   16.   16.
 16.   16.   16.   26.55 16.   16.   45.7  16.   46.8  16.   16.   45.25
 16.   46.4  16.   16.   16.   16.   16.   15.   16.   16.   16.   16.
 16.   39.7  16.   16.   16.   16.   44.35 45.2  16.   16.   17.95 16.
 33.55 15.   16.   15.   16.   16.   16.   16.   16.   15.   45.1  44.55
 16.   43.55 45.2  16.   15.   24.6  16.   16.   16.   47.65 16.   16.
 47.45 48.7  48.5  16.   16.   16.   16.   16.   16.   16.   16.   16.
 15.   45.7  16.   16.   16.   45.8  47.3  16.   16.   15.   25.2  48.
 16.   16.   16.   16.   16.   15.   16.   15.   16.   45.4  16.   46.3
 16.   16.   16.   16.   16.   45.   47.3  46.15 15.   16.   16.   44.25
 45.1  16.   15.   39.5  16.   15.   16.   16.   16.   16.   16.   46.1
 46.15 16.   16.   16.   45.65 17.45 16.   15.   16.   16.   16.   45.9
 15.   16.   16.   16.   16.   46.   25.05 16.   16.   16.   16.   46.1
 45.75 28.85 15.   15.   16.   16.   15.   15.   20.1  15.   46.65 16.
 48.7  16.   45.75 44.8  16.   16.   16.   16.   16.   32.15 16.   31.05
 45.7  16.   16.   45.15 46.25 16.   16.   16.   16.   15.   16.   16.
 27.5  16.   16.   16.   45.   47.45 16.   16.  ]"
