RT Treatment Days,RT Dose (Gy),anti-PD-1 Treatment Days,anti-PD-1 Dose (mg),Mean Treatment Time From Starting Tumour Size,Mean Treatment Time After Treatment Started,SD Treatment Time,TCP,List of Treatment Times
[27],[15.99961188],[17],0.4,27.0,0.0,0.0,0.084,"[27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27.]"
[27],[15.99961188],[18],0.4,27.0,0.0,0.0,0.062,"[27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.]"
[27],[15.99961188],[19],0.4,27.0,0.0,0.0,0.048,"[27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27.]"
[27],[15.99961188],[20],0.4,27.0,0.0,0.0,0.07,"[27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.]"
[27],[15.99961188],[21],0.4,27.0,0.0,0.0,0.062,"[27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.]"
[27],[15.99961188],[22],0.4,27.0,0.0,0.0,0.048,"[27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27.]"
[27],[15.99961188],[23],0.4,27.0,0.0,0.0,0.046,"[27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27.]"
[27],[15.99961188],[24],0.4,27.0,0.0,0.0,0.068,"[27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.]"
[27],[15.99961188],[25],0.4,27.0,0.0,0.0,0.068,"[27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.]"
[27],[15.99961188],[26],0.4,27.0,0.0,0.0,0.054,"[27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27. 27. 27. 27.]"
[27],[15.99961188],[27],0.4,27.0,0.0,0.0,0.042,"[27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27.]"
[27],[15.99961188],[28],0.4,27.0,0.0,0.0,0.058,"[27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.]"
[27],[15.99961188],[29],0.4,27.0,0.0,0.0,0.04,"[27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27.]"
[27],[15.99961188],[30],0.4,27.0,0.0,0.0,0.072,"[27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.]"
[28],[15.99961188],[10],0.4,28.0,0.0,0.0,0.06,"[28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.
 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.]"
[28],[15.99961188],[11],0.4,28.0,0.0,0.0,0.056,"[28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.
 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.]"
[28],[15.99961188],[12],0.4,28.0,0.0,0.0,0.058,"[28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.
 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.]"
[28],[15.99961188],[13],0.4,28.0,0.0,0.0,0.046,"[28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.
 28. 28. 28. 28. 28.]"
[28],[15.99961188],[14],0.4,28.0,0.0,0.0,0.052,"[28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.
 28. 28. 28. 28. 28. 28. 28. 28.]"
[28],[15.99961188],[15],0.4,28.0,0.0,0.0,0.044,"[28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.
 28. 28. 28. 28.]"
[28],[15.99961188],[16],0.4,28.0,0.0,0.0,0.056,"[28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.
 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.]"
[28],[15.99961188],[17],0.4,28.0,0.0,0.0,0.04,"[28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.
 28. 28.]"
[28],[15.99961188],[18],0.4,28.0,0.0,0.0,0.052,"[28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.
 28. 28. 28. 28. 28. 28. 28. 28.]"
[28],[15.99961188],[19],0.4,28.0,0.0,0.0,0.048,"[28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.
 28. 28. 28. 28. 28. 28.]"
[28],[15.99961188],[20],0.4,28.0,0.0,0.0,0.066,"[28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.
 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.]"
[28],[15.99961188],[21],0.4,28.0,0.0,0.0,0.054,"[28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.
 28. 28. 28. 28. 28. 28. 28. 28. 28.]"
[28],[15.99961188],[22],0.4,28.0,0.0,0.0,0.05,"[28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.
 28. 28. 28. 28. 28. 28. 28.]"
[28],[15.99961188],[23],0.4,28.0,0.0,0.0,0.046,"[28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.
 28. 28. 28. 28. 28.]"
[28],[15.99961188],[24],0.4,28.0,0.0,0.0,0.054,"[28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.
 28. 28. 28. 28. 28. 28. 28. 28. 28.]"
[28],[15.99961188],[25],0.4,28.0,0.0,0.0,0.032,[28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.]
[28],[15.99961188],[26],0.4,28.0,0.0,0.0,0.04,"[28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.
 28. 28.]"
[28],[15.99961188],[27],0.4,28.0,0.0,0.0,0.074,"[28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.
 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.
 28.]"
[28],[15.99961188],[28],0.4,28.0,0.0,0.0,0.052,"[28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.
 28. 28. 28. 28. 28. 28. 28. 28.]"
[28],[15.99961188],[29],0.4,28.0,0.0,0.0,0.07,"[28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.
 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.]"
[28],[15.99961188],[30],0.4,28.0,0.0,0.0,0.054,"[28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28. 28.
 28. 28. 28. 28. 28. 28. 28. 28. 28.]"
[29],[15.99961188],[10],0.4,29.0,0.0,0.0,0.04,"[29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29.
 29. 29.]"
[29],[15.99961188],[11],0.4,29.0,0.0,0.0,0.058,"[29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29.
 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29.]"
[29],[15.99961188],[12],0.4,29.0,0.0,0.0,0.052,"[29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29.
 29. 29. 29. 29. 29. 29. 29. 29.]"
[29],[15.99961188],[13],0.4,29.0,0.0,0.0,0.05,"[29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29.
 29. 29. 29. 29. 29. 29. 29.]"
[29],[15.99961188],[14],0.4,29.0,0.0,0.0,0.048,"[29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29.
 29. 29. 29. 29. 29. 29.]"
[29],[15.99961188],[15],0.4,29.0,0.0,0.0,0.06,"[29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29.
 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29.]"
[29],[15.99961188],[16],0.4,29.0,0.0,0.0,0.05,"[29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29.
 29. 29. 29. 29. 29. 29. 29.]"
[29],[15.99961188],[17],0.4,29.0,0.0,0.0,0.046,"[29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29.
 29. 29. 29. 29. 29.]"
[29],[15.99961188],[18],0.4,29.0,0.0,0.0,0.046,"[29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29.
 29. 29. 29. 29. 29.]"
[29],[15.99961188],[19],0.4,29.0,0.0,0.0,0.052,"[29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29.
 29. 29. 29. 29. 29. 29. 29. 29.]"
[29],[15.99961188],[20],0.4,29.0,0.0,0.0,0.042,"[29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29.
 29. 29. 29.]"
[29],[15.99961188],[21],0.4,29.0,0.0,0.0,0.036,[29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29.]
[29],[15.99961188],[22],0.4,29.0,0.0,0.0,0.036,[29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29.]
[29],[15.99961188],[23],0.4,29.0,0.0,0.0,0.046,"[29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29.
 29. 29. 29. 29. 29.]"
[29],[15.99961188],[24],0.4,29.0,0.0,0.0,0.042,"[29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29.
 29. 29. 29.]"
[29],[15.99961188],[25],0.4,29.0,0.0,0.0,0.05,"[29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29.
 29. 29. 29. 29. 29. 29. 29.]"
[29],[15.99961188],[26],0.4,29.0,0.0,0.0,0.04,"[29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29.
 29. 29.]"
[29],[15.99961188],[27],0.4,29.0,0.0,0.0,0.044,"[29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29.
 29. 29. 29. 29.]"
[29],[15.99961188],[28],0.4,29.0,0.0,0.0,0.056,"[29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29.
 29. 29. 29. 29. 29. 29. 29. 29. 29. 29.]"
[29],[15.99961188],[29],0.4,29.0,0.0,0.0,0.038,"[29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29.
 29.]"
[29],[15.99961188],[30],0.4,29.0,0.0,0.0,0.044,"[29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29. 29.
 29. 29. 29. 29.]"
[30],[15.99961188],[10],0.4,30.0,0.0,0.0,0.026,[30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30.]
[30],[15.99961188],[11],0.4,30.0,0.0,0.0,0.052,"[30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30.
 30. 30. 30. 30. 30. 30. 30. 30.]"
[30],[15.99961188],[12],0.4,30.0,0.0,0.0,0.044,"[30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30.
 30. 30. 30. 30.]"
[30],[15.99961188],[13],0.4,30.0,0.0,0.0,0.042,"[30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30.
 30. 30. 30.]"
[30],[15.99961188],[14],0.4,30.0,0.0,0.0,0.042,"[30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30.
 30. 30. 30.]"
[30],[15.99961188],[15],0.4,30.0,0.0,0.0,0.054,"[30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30.
 30. 30. 30. 30. 30. 30. 30. 30. 30.]"
[30],[15.99961188],[16],0.4,30.0,0.0,0.0,0.046,"[30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30.
 30. 30. 30. 30. 30.]"
[30],[15.99961188],[17],0.4,30.0,0.0,0.0,0.052,"[30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30.
 30. 30. 30. 30. 30. 30. 30. 30.]"
[30],[15.99961188],[18],0.4,30.0,0.0,0.0,0.044,"[30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30.
 30. 30. 30. 30.]"
[30],[15.99961188],[19],0.4,30.0,0.0,0.0,0.052,"[30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30.
 30. 30. 30. 30. 30. 30. 30. 30.]"
[30],[15.99961188],[20],0.4,30.0,0.0,0.0,0.048,"[30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30.
 30. 30. 30. 30. 30. 30.]"
[30],[15.99961188],[21],0.4,30.0,0.0,0.0,0.036,[30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30.]
[30],[15.99961188],[22],0.4,30.0,0.0,0.0,0.038,"[30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30.
 30.]"
[30],[15.99961188],[23],0.4,30.0,0.0,0.0,0.044,"[30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30.
 30. 30. 30. 30.]"
[30],[15.99961188],[24],0.4,30.0,0.0,0.0,0.048,"[30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30.
 30. 30. 30. 30. 30. 30.]"
[30],[15.99961188],[25],0.4,30.0,0.0,0.0,0.036,[30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30.]
[30],[15.99961188],[26],0.4,30.0,0.0,0.0,0.04,"[30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30.
 30. 30.]"
[30],[15.99961188],[27],0.4,30.0,0.0,0.0,0.04,"[30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30.
 30. 30.]"
[30],[15.99961188],[28],0.4,30.0,0.0,0.0,0.042,"[30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30.
 30. 30. 30.]"
[30],[15.99961188],[29],0.4,30.0,0.0,0.0,0.05,"[30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30.
 30. 30. 30. 30. 30. 30. 30.]"
[30],[15.99961188],[30],0.4,30.0,0.0,0.0,0.028,[30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30. 30.]
